Address,Course ID
"Plantation Course at Edisto, The, Edisto Beach, SC",8253
"Players Course at Wyboo, The, Manning, SC",8228
"Pocalla Springs, Sumter, SC",8341
"Ponderosa Country Club, Leesville, SC",8321
"Port Royal Plantation, Hilton Head, SC",8089
"Port Royal Plantation, Hilton Head, SC",8091
"Port Royal Plantation, Hilton Head, SC",8090
"Possum Trot, N. Myrtle Beach, SC",8378
"Preserve at Verdae, The, Greenville, SC",8152
"Prestwick Golf Club, Myrtle Beach, SC",8122
"Redbank Plantation Golf Club, Goose Creek, SC",8156
"Regent Park Golf Club, Fort Mill, SC",8337
"Reserve at Lake Keowee, The, Sunset, SC",8068
"Reserve Club at Woodside Plantation, The, Aiken, SC",8072
"Reserve Club at Woodside Plantation, The, Aiken, SC",8073
"Reserve Club at Woodside Plantation, The, Aiken, SC",23662
"Reserve Golf Club, The, Pawleys Island, SC",8245
"River Club (Litchfield), Pawleys Island, SC",24053
"River Falls Plantation, Duncan, SC",8099
"River Golf Club, The, North Augusta, SC",8340
"River Hills Country Club, Lake Wylie, SC",8107
"River Hills Golf & Country Club, Little River, SC",17866
"RiverTowne Country Club, Mt. Pleasant, SC",8123
"Rock Golf Club & Resort, the, Pickens, SC",8180
"Rock Hill Country Club, Rock Hill, SC",8119
"Rolling Green Golf Club, Easley, SC",8049
"Rolling Green Golf Club, Easley, SC",8048
"Rolling Green Golf Club, Easley, SC",8050
"Rolling S Golf Club, Waterloo, SC",8093
"Rose Hill Golf Club, Bluffton, SC",8136
"Royal Oaks Country Club, Manning, SC",8356
"Saluda Valley Country Club, Williamston, SC",8344
"Sanctuary Golf Club at Cat Island, Beaufort, SC",8313
"Santee Cooper Country Club, Santee, SC",8259
"Santee National Golf Club, Santee, SC",8088
"Savannah Lakes Golf Village, McCormick, SC",8187
"Savannah Lakes Golf Village, McCormick, SC",8301
"Sea Pines Country Club, Hilton Head, SC",8200
"Sea Pines Resort, Hilton Head, SC",8097
"Sea Pines Resort, Hilton Head, SC",8221
"Seabrook Island Club, Johns Island, SC",8117
"Seabrook Island Club, Johns Island, SC",23844
"Seabrook Island Club, Johns Island, SC",8118
"Secession Golf Club, Beaufort, SC",8222
"Shadow Creek Golf Club, Florence, SC",20972
"Shadowmoss Plantation Golf Club, Charleston, SC",8243
"Shaftesbury Glen Golf & Fish Club, Conway, SC",8114
"Shannon Greens Country Club, Manning, SC",8223
"Shipyard Golf Club, Hilton Head Island, SC",15202
"Shipyard Golf Club, Hilton Head Island, SC",15201
"Shipyard Golf Club, Hilton Head Island, SC",15200
"Smithfields Country Club, Easley, SC",8041
"Snee Farm Country Club, Mt. Pleasant, SC",8379
"South Edisto Golf Club, Ridge Spring, SC",8257
"Southern Oaks Golf Club, Easley, SC",8314
"Spanish Wells Club, Hilton Head, SC",8300
"Spring Lake Country Club, York, SC",14196
"Spring Valley Country Club, Columbia, SC",8170
"Springfield Golf Club, Ft. Mill, SC",8238
"Spur at Northwoods, the, Columbia, SC",8087
"Starrwood Golf Club, Starr, SC",8297
"Stone Creek Cove Golf Club, Anderson, SC",8184
"Summerville Country Club, Summerville, SC",8244
"Sun City Hilton Head, Bluffton, SC",20902
"Sun City Hilton Head, Bluffton, SC",20900
"Sun City Hilton Head, Bluffton, SC",20901
"Sunset Country Club, Sumter, SC",8308
"Surf Club, N. Myrtle Beach, SC",8130
"Swamp Fox Golf Club, Greeleyville, SC",8373
"Sweetwater Country Club, Barnwell, SC",8315
"Tega Cay Golf Club, Tega Cay, SC",8043
"Tega Cay Golf Club, Tega Cay, SC",8042
"Tega Cay Golf Club, Tega Cay, SC",8044
"TGC at Pleasant Point Plantation, Lady's Island, SC",21255
"Thornblade Club, Greer, SC",8354
"Three Pines Country Club, Woodruff, SC",8309
"Tidewater Golf Club, N. Myrtle Beach, SC",8080
"Timberlake Country Club, Chapin, SC",8082
"TPC of Myrtle Beach, Murrells Inlet, SC",8383
"Traces Golf Club, Florence, SC",8325
"Traces Golf Club, Florence, SC",8323
"Traces Golf Club, Florence, SC",8324
"Tradition Golf Club, Pawleys Island, SC",8101
"True Blue Golf Club, Pawley's Island, SC",20952
"Valley at Eastport, The, Little River, SC",14155
"Village Greens Golf Club, Gramling, SC",8279
"Wachesaw Plantation Club, Murrells Inlet, SC",8303
"Wachesaw Plantation East, Myrtle Beach, SC",8178
"Walker Course, The, Clemson, SC",8318
"Walker Creek Golf Course, St. Stephen, SC",26302
"Ware Shoals Golf Club, Ware Shoals, SC",8135
"Waterford Golf Club, Rock Hill, SC",8215
"Wedgefield Country Club, Georgetown, SC",8305
"Wellman Club, The, Johnsonville, SC",8355
"Wescott Golf Club, N. Charleston, SC",24162
"Wescott Golf Club, N. Charleston, SC",8085
"Wescott Golf Club, N. Charleston, SC",24163
"Wescott Golf Club, N. Charleston, SC",24161
"Wescott Golf Club, N. Charleston, SC",8084
"Wescott Golf Club, N. Charleston, SC",8083
"Wexford Plantation Club, Hilton Head Island, SC",20941
"Whispering Pines Golf Club, Myrtle Beach, SC",8075
"White Pines Golf Club, Camden, SC",8369
"White Plains Golf Club, Pageland, SC",8317
"Whitmire Golf Course, Whimire, SC",8371
"Wicked Stick Golf Club, Myrtle Beach, SC",8092
"Wild Dunes, Isle of Palms, SC",8271
"Wild Dunes, Isle of Palms, SC",8275
"Wild Wing Plantation, Myrtle Beach, SC",8209
"WildeWood Club, The, Columbia, SC",29519
"Willbrook Plantation Golf Club, Pawleys Island, SC",24054
"Williston Country Club, Williston, SC",8055
"Willow Creek Golf Club, Greer, SC",8045
"Windermere Club, The, Columbia, SC",8269
"Wizard Golf Club, The, Myrtle Beach, SC",8056
"Wizard Golf Club, The, Myrtle Beach, SC",20904
"Wizard Golf Club, The, Myrtle Beach, SC",20903
"Woodfin Ridge Golf Club, Inman, SC",8131
"Woodlands Country Club, Columbia, SC",8071
"Woodside Plantation Country Club, Aiken, SC",8039
"Woodside Plantation Country Club, Aiken, SC",8047
"World Tour Golf Links, Myrtle Beach, SC",8061
"World Tour Golf Links, Myrtle Beach, SC",8062
"World Tour Golf Links, Myrtle Beach, SC",8060
"Wrenwoods Golf Course, Charleston AFB, SC",8272
"Wyboo Golf Club, Manning, SC",8242
"Yeamans Hall Club, Charleston, SC",8129
"'17 U.S. Women's Am. Four-Ball, Myrtle Beach, SC",26147
"Aberdeen Country Club, Longs, SC",8252
"Aberdeen Country Club, Longs, SC",8251
"Aberdeen Country Club, Longs, SC",8250
"Aiken Golf Club, The, Aiken, SC",8065
"Arcadian Shores Golf Club, Myrtle Beach, SC",8346
"Arrowhead Country Club, Myrtle Beach, SC",8360
"Arrowhead Country Club, Myrtle Beach, SC",8358
"Arrowhead Country Club, Myrtle Beach, SC",8359
"Azalea Sands Golf Club, North Myrtle Beach, SC",13941
"Barefoot Resort & Golf, N. Myrtle Beach, SC",8115
"Barefoot Resort & Golf, N. Myrtle Beach, SC",8148
"Barefoot Resort & Golf, N. Myrtle Beach, SC",8146
"Barefoot Resort & Golf, N. Myrtle Beach, SC",8147
"Beachwood Golf Club, North Myrtle Beach, SC",13632
"Bear Creek Golf Club, Hilton Head, SC",8274
"Beaver Creek Golf Club, Darlington, SC",8316
"Beech Creek Golf Club, Sumter, SC",8281
"Belfair Golf Club, Bluffton, SC",8326
"Belfair Golf Club, Bluffton, SC",8322
"Belle Terre Golf Course, Myrtle Beach, SC",8352
"Berkeley Country Club, Moncks Corner, SC",8335
"Berkeley Hall Club, Bluffton, SC",8108
"Berkeley Hall Club, Bluffton, SC",8109
"Bishopville Country Club, Bishopville, SC",8374
"Black Bear Golf Club, Longs, SC",8366
"Blackmoor Golf Club, Murrells Inlet, SC",8227
"Bloody Point Golf Club, Daufuskie, SC",21223
"Bonnie Brae Golf Club, Mauldin, SC",8285
"Boscobel Golf Club, Pendleton, SC",8289
"Brays Island Plantation, Sheldon, SC",8288
"Bulls Bay Golf Club, Awendaw, SC",8214
"Burning Ridge Golf Club, Conway, SC",8046
"Caledonia Golf & Fish Club, Pawleys Island, SC",8372
"Calhoun Country Club, St. Matthews, SC",8177
"Callawassie Island Club, Okatie, SC",24156
"Callawassie Island Club, Okatie, SC",8077
"Callawassie Island Club, Okatie, SC",24157
"Callawassie Island Club, Okatie, SC",8079
"Callawassie Island Club, Okatie, SC",24158
"Callawassie Island Club, Okatie, SC",8078
"Camden Country Club, Camden, SC",8339
"Carolina Country Club, The, Spartanburg, SC",8104
"Carolina Crossings Golf Club, York, SC",8040
"Carolina Lakes Golf Club (Shaw AFB), Sumter, SC",20909
"Carolina Lakes Golf Club, LLC, Indian Land, SC",8256
"Carolina Springs Golf Club, Fountain Inn, SC",8277
"Cedar Creek Golf Club, Aiken, SC",8331
"Charleston Municipal Golf Course, Charleston, SC",8105
"Charleston National Country Club, Mount Pleasant, SC",8086
"Charwood Country Club, West Columbia, SC",8192
"Chechessee Creek Club, Okatie, SC",8230
"Cheraw State Park, Cheraw, SC",8368
"Cherokee National Golf Club, Gaffney, SC",8353
"Cherokee Plantation, Yemassee, SC",8103
"Cherokee Valley Course & Club, Travelers Rest, SC",8233
"Cherry Hill Country Club, Andrews, SC",8116
"Chesnee Country Club, Chesnee, SC",20633
"Chester Golf Club, Chester, SC",8149
"Chickasaw Point Golf Course, Westminster, SC",8124
"Cliffs at Glassy, The, Landrum, SC",8127
"Cliffs at Keowee Falls, The, Salem, SC",8241
"Cliffs at Keowee Springs, The, Six Mile, SC",8143
"Cliffs at Keowee Vineyards, The, Sunset, SC",8155
"Cliffs at Mountain Park, The, Travelers Rest, SC",23587
"Cliffs Valley, The, Travelers Rest, SC",20975
"Club at Brookstone, the, Anderson, SC",8249
"Club at Pine Forest, Summerville, SC",8188
"Club at Rawls Creek, The, Columbia, SC",8134
"Club at Woodcreek, The, Elgin, SC",8334
"Cobblestone Park Golf Club, Blythewood, SC",8052
"Cobblestone Park Golf Club, Blythewood, SC",8054
"Cobblestone Park Golf Club, Blythewood, SC",8053
"Cobbs Glen Country Club, Anderson, SC",17917
"Colleton River Club, Bluffton, SC",8185
"Colleton River Club, Bluffton, SC",8186
"Colonial Charters Golf Club, Longs, SC",13600
"Columbia Country Club, Blythewood, SC",8246
"Columbia Country Club, Blythewood, SC",8247
"Columbia Country Club, Blythewood, SC",8248
"Conway Country Club, Conway, SC",8357
"Cooper's Creek Golf Club, Pelion, SC",8304
"Coosaw Creek Country Club, N.Charleston, SC",8066
"Country Club of Charleston, Charleston, SC",8276
"Country Club of Hilton Head, Hilton Head, SC",8311
"Country Club of Lexington, Lexington, SC",8067
"Country Club of Newberry, Newberry, SC",8273
"Country Club of South Carolina, Florence, SC",8291
"Country Club of Spartanburg, Spartanburg, SC",8121
"Creek Golf Club, The, Spartanburg, SC",8126
"Crescent Pointe Golf Club, Bluffton, SC",8229
"Cross Creek Plantation, Seneca, SC",8204
"Crowfield Golf Club, Goose Creek, SC",8151
"Crown Park Golf Club, Longs, SC",8343
"Crystal Lakes Golf Course, Sumter, SC",8307
"Cypress Bay, Little River, SC",8376
"Daniel Island Club, Daniel Island, SC",8094
"Daniel Island Club, Daniel Island, SC",8095
"Daniel Island Club, Daniel Island, SC",28198
"Daniel Island Club, Daniel Island, SC",28199
"Darlington Country Club, Darlington, SC",8175
"Dataw Island Club, St. Helena Island, SC",8292
"Dataw Island Club, St. Helena Island, SC",8293
"Daufuskie Island Club, Hilton Head, SC",8287
"DeBordieu Club, Georgetown, SC",8328
"Diamondback Golf Club, Loris, SC",8132
"Dillon Municipal Golf Course, Dillon, SC",8290
"Dogwood Hills Golf Club, Walterboro, SC",21146
"Dolphin Head Golf Club, Hilton Head Island, SC",8363
"Dunes Golf & Beach Club, The, Myrtle Beach, SC",8365
"Dunes West Golf Club, Mt. Pleasant, SC",8069
"Dusty Hills Country Club, Marion, SC",8098
"Eagle Nest Golf Club, N. Myrtle Beach, SC",8370
"Eagle's Pointe Golf Club, Bluffton, SC",8137
"Edgewater Golf Club, Lancaster, SC",8128
"Falcon's Lair Golf Club, Walhalla, SC",8210
"Florence Country Club, Florence, SC",8176
"Forest Lake Club, Columbia, SC",8063
"Fort Jackson Golf Club, Fort Jackson, SC",8220
"Fort Jackson Golf Club, Fort Jackson, SC",8270
"Fort Mill Golf Club, Fort Mill, SC",8302
"Founders Club at Pawleys Island, Pawleys Island, SC",8225
"Fox Creek Golf Club, Lydia, SC",8190
"Fox Run Country Club, Fountain Inn, SC",8111
"Foxboro Golf Club, Summerton, SC",8377
"Fripp Island Club, Fripp Island, SC",8166
"Fripp Island Club, Fripp Island, SC",8165
"Furman Golf Club, the, Greenville, SC",8140
"Gaffney Country Club, Gaffney, SC",8284
"Glen Dornoch Waterway Golf Links, N. Myrtle Beach, SC",8361
"Golden Bear Golf Club, Hilton Head, SC",8167
"Golden Bear Golf Club, Hilton Head, SC",8168
"Golden Hills Golf & Country Club, Lexington, SC",8163
"Golf Club at Briars Creek, The, John's Island, SC",20951
"Golf Club at Hilton Head Lakes, The, Hardeeville, SC",8206
"Golf Club at Indigo Run, The, Hilton Head Island, SC",8096
"Golf Club at Star Fort, The, Ninety Six, SC",8189
"Golf Club of SC at Crickentree, Blythewood, SC",8310
"Governors Run Golf Club, Lamar, SC",20947
"Grande Dunes Members Club, Myrtle Beach, SC",8164
"Grande Dunes Resort Club, Myrle Beach, SC",23617
"Green Acres Golf Club, Aynor, SC",8345
"Green River Country Club, Chesterfield, SC",8106
"Green Valley Country Club, Greenville, SC",8205
"Greenville Country Club, Greenville, SC",8113
"Greenville Country Club, Greenville, SC",8224
"Greenwood Country Club, Greenwood, SC",8347
"Greer Country Club, Greer, SC",8319
"Hackler Course at CCU, The, Conway, SC",8202
"Haig Point Club, Hilton Head Island, SC",8198
"Haig Point Club, Hilton Head Island, SC",8196
"Haig Point Club, Hilton Head Island, SC",8199
"Haig Point Club, Hilton Head Island, SC",8197
"Haig Point Club, Hilton Head Island, SC",21184
"Haig Point Club, Hilton Head Island, SC",21183
"Haig Point Club, Hilton Head Island, SC",8195
"Haig Point Club, Hilton Head Island, SC",8194
"Hampton Hall Club, Bluffton, SC",8051
"Harbour Town Golf Links, Hilton Head Island, SC",8258
"Hartsville Country Club, Hartsville, SC",8141
"Heather Glen Golf Links, Little River, SC",8263
"Heather Glen Golf Links, Little River, SC",8261
"Heather Glen Golf Links, Little River, SC",8262
"Heddles Hideaway Country Club, Spartanburg, SC",8203
"Heritage Club, Pawleys Island, SC",8364
"Heron Point Country Club, Myrtle Beach, SC",17746
"Hickory Knob State Park Golf Club, McCormick, SC",8375
"Hidden Valley Country Club, Gaston, SC",8278
"High Meadows Country Club, Abbeville, SC",8081
"Hillcrest Golf Club, Orangeburg, SC",8330
"Hilton Head National Golf Club, Bluffton, SC",14739
"Holly Hill Golf Club, Holly Hill, SC",23751
"Holly Tree Country Club, Simpsonville, SC",8162
"Houndslake Country Club, Aiken, SC",8350
"Houndslake Country Club, Aiken, SC",8351
"Houndslake Country Club, Aiken, SC",17764
"Hunters Creek Golf & Country Club, Greenwood, SC",20882
"Hunters Creek Golf & Country Club, Greenwood, SC",20883
"Hunters Creek Golf & Country Club, Greenwood, SC",20884
"Indian River Golf Club, W. Columbia, SC",8144
"Indian Trail Golf Club, Batesburg, SC",8171
"Indian Wells Golf Club, Surfside Beach, SC",8336
"Indigo Creek Golf Club, Murrells Inlet, SC",15063
"International Club, The, Murrells Inlet, SC",8138
"Island Green Country Club, Myrtle Beach, SC",20948
"Island West Golf Club, Bluffton, SC",8320
"Keowee Key Country Club, Salem, SC",8070
"Kershaw Golf Club, Kershaw, SC",17885
"Kiawah Island Club, Charleston, SC",20927
"Kiawah Island Club, Charleston, SC",8182
"Kiawah Island Club, Charleston, SC",8183
"Kiawah Island Club, Charleston, SC",8181
"Kiawah Island Golf Resort, Kiawah Island, SC",8212
"Kiawah Island Golf Resort, Kiawah Island, SC",8266
"Kiawah Island Golf Resort, Kiawah Island, SC",8064
"Kiawah Island Golf Resort, Kiawah Island, SC",8213
"Kiawah Island Golf Resort, Kiawah Island, SC",8211
"Kountryside Golf Course, Cope, SC",15186
"Lake City Country Club, Lake City, SC",8179
"Lake Marion Golf Club, Santee, SC",8286
"Lakeside Country Club, Laurens, SC",8338
"Lancaster Golf Club, Lancaster, SC",20910
"Lan-Yair Golf & Country Club, Spartanburg, SC",8382
"Legacy Pines Golf Club, Mauldin, SC",8280
"Legend Oaks Golf Club, Summerville, SC",8265
"Legends at Parris Island, The, Parris Island, SC",8260
"Legends Golf Resort, Myrtle Beach, SC",8234
"Legends Golf Resort, Myrtle Beach, SC",8236
"Legends Golf Resort, Myrtle Beach, SC",8235
"Lin Rick Golf Course, Columbia, SC",8074
"Links at Lakewood, The, Sumter, SC",8102
"Links at Stoney Point, The, Greenwood, SC",8254
"Links at Stono Ferry, The, Hollywood, SC",8362
"Links O'Tryon, Campobello, SC",8298
"Litchfield Country Club, Pawley's Island, SC",8367
"Long Bay Club, Longs, SC",8267
"Long Cove Club, Hilton Head, SC",8125
"Marlboro Country Club, Bennettsville, SC",8057
"May River Golf Club, Bluffton, SC",8226
"McCormick Country Club, McCormick, SC",8201
"Mid Carolina Club, Prosperity, SC",8157
"Midland Valley Golf Club, Graniteville, SC",8059
"Millstone Golf Village, Greenville, SC",8381
"Mission Ridge Golf Club, Winnsboro, SC",8150
"Moree's Cheraw Country Club, Cheraw, SC",8255
"Moss Creek Golf Club, Hilton Head Island, SC",8153
"Moss Creek Golf Club, Hilton Head Island, SC",23782
"Moss Creek Golf Club, Hilton Head Island, SC",20804
"Moss Creek Golf Club, Hilton Head Island, SC",23783
"Moss Creek Golf Club, Hilton Head Island, SC",8154
"Mount Vintage Golf Club, N. Augusta, SC",8217
"Mount Vintage Golf Club, N. Augusta, SC",8218
"Mount Vintage Golf Club, N. Augusta, SC",8219
"Musgrove Mill Golf Club, Clinton, SC",8282
"Myrtle Beach National, Myrtle Beach, SC",8174
"Myrtle Beach National, Myrtle Beach, SC",8172
"Myrtle Beach National, Myrtle Beach, SC",8173
"Myrtlewood Golf Club, Myrtle Beach, SC",8295
"Myrtlewood Golf Club, Myrtle Beach, SC",8294
"North Augusta Country Club, N. Augusta, SC",8312
"Oak Hills Golf Club, Columbia, SC",8231
"Oaks Plantation Golf & Country Club, Goose Creek, SC",8239
"Oconee Country Club, Seneca, SC",8348
"Old Beaufort Golf Club, Beaufort, SC",8342
"Old South Golf Links, Bluffton, SC",8169
"Old Tabby Links, Okatie, SC",8100
"Oldfield Golf Club, Okatie, SC",8110
"Orangeburg Country Club, Orangeburg, SC",8058
"Oyster Reef Golf Club, Hilton Head, SC",8306
"Palmetto Dunes Resort, Hilton Head, SC",8159
"Palmetto Dunes Resort, Hilton Head, SC",8160
"Palmetto Dunes Resort, Hilton Head, SC",8158
"Palmetto Golf Club, Aiken, SC",8207
"Palmetto Hall Plantation, Hilton Head Island, SC",8332
"Palmetto Hall Plantation, Hilton Head Island, SC",8333
"Palms Course at Oakdale, The, Florence, SC",8112
"Paris Mountain Country Club, Greenville, SC",8349
"Parkland Golf Club, Greenwood, SC",8380
"Patriot Golf Club at Grand Harbor, The, Ninety Six, SC",8216
"Patriots Point Links, Mt. Pleasant, SC",8283
"Paw Paw Country Club, Bamberg, SC",15078
"Pawleys Plantation Golf & Country Club, Pawleys Island, SC",8268
"Pebble Creek Club, Taylors, SC",8327
"Pebble Creek Club, Taylors, SC",14750
"Pebble Creek Club, Taylors, SC",8232
"Pebble Creek Club, Taylors, SC",14751
"Penny Branch Club, Furman, SC",8264
"Persimmon Hill Golf Club, Saluda, SC",8329
"Pickens Country Club, Pickens, SC",20880
"Pine Lake Golf Club, Anderson, SC",8145
"Pine Lakes Country Club, Myrtle Beach, SC",8120
"Pine Ridge Country Club, Edgefield, SC",8076
"Pinecrest Golf Club, Bluffton, SC",8142
"Pineland Country Club, Nichols, SC",8296
"Pinetuck Golf Club, Rock Hill, SC",8240
"Plantation Course at Edisto, The, Edisto Beach, SC",8253
"Players Course at Wyboo, The, Manning, SC",8228
"Pocalla Springs, Sumter, SC",8341
"Ponderosa Country Club, Leesville, SC",8321
"Port Royal Plantation, Hilton Head, SC",8089
"Port Royal Plantation, Hilton Head, SC",8091
"Port Royal Plantation, Hilton Head, SC",8090
"Possum Trot, N. Myrtle Beach, SC",8378
"Preserve at Verdae, The, Greenville, SC",8152
"Prestwick Golf Club, Myrtle Beach, SC",8122
"Redbank Plantation Golf Club, Goose Creek, SC",8156
"Regent Park Golf Club, Fort Mill, SC",8337
"Reserve at Lake Keowee, The, Sunset, SC",8068
"Reserve Club at Woodside Plantation, The, Aiken, SC",8072
"Reserve Club at Woodside Plantation, The, Aiken, SC",8073
"Reserve Club at Woodside Plantation, The, Aiken, SC",23662
"Reserve Golf Club, The, Pawleys Island, SC",8245
"River Club (Litchfield), Pawleys Island, SC",24053
"River Falls Plantation, Duncan, SC",8099
"River Golf Club, The, North Augusta, SC",8340
"River Hills Country Club, Lake Wylie, SC",8107
"River Hills Golf & Country Club, Little River, SC",17866
"RiverTowne Country Club, Mt. Pleasant, SC",8123
"Rock Golf Club & Resort, the, Pickens, SC",8180
"Rock Hill Country Club, Rock Hill, SC",8119
"Rolling Green Golf Club, Easley, SC",8049
"Rolling Green Golf Club, Easley, SC",8048
"Rolling Green Golf Club, Easley, SC",8050
"Rolling S Golf Club, Waterloo, SC",8093
"Rose Hill Golf Club, Bluffton, SC",8136
"Royal Oaks Country Club, Manning, SC",8356
"Saluda Valley Country Club, Williamston, SC",8344
"Sanctuary Golf Club at Cat Island, Beaufort, SC",8313
"Santee Cooper Country Club, Santee, SC",8259
"Santee National Golf Club, Santee, SC",8088
"Savannah Lakes Golf Village, McCormick, SC",8187
"Savannah Lakes Golf Village, McCormick, SC",8301
"Sea Pines Country Club, Hilton Head, SC",8200
"Sea Pines Resort, Hilton Head, SC",8097
"Sea Pines Resort, Hilton Head, SC",8221
"Seabrook Island Club, Johns Island, SC",8117
"Seabrook Island Club, Johns Island, SC",23844
"Seabrook Island Club, Johns Island, SC",8118
"Secession Golf Club, Beaufort, SC",8222
"Shadow Creek Golf Club, Florence, SC",20972
"Shadowmoss Plantation Golf Club, Charleston, SC",8243
"Shaftesbury Glen Golf & Fish Club, Conway, SC",8114
"Shannon Greens Country Club, Manning, SC",8223
"Shipyard Golf Club, Hilton Head Island, SC",15202
"Shipyard Golf Club, Hilton Head Island, SC",15201
"Shipyard Golf Club, Hilton Head Island, SC",15200
"Smithfields Country Club, Easley, SC",8041
"Snee Farm Country Club, Mt. Pleasant, SC",8379
"South Edisto Golf Club, Ridge Spring, SC",8257
"Southern Oaks Golf Club, Easley, SC",8314
"Spanish Wells Club, Hilton Head, SC",8300
"Spring Lake Country Club, York, SC",14196
"Spring Valley Country Club, Columbia, SC",8170
"Springfield Golf Club, Ft. Mill, SC",8238
"Spur at Northwoods, the, Columbia, SC",8087
"Starrwood Golf Club, Starr, SC",8297
"Stone Creek Cove Golf Club, Anderson, SC",8184
"Summerville Country Club, Summerville, SC",8244
"Sun City Hilton Head, Bluffton, SC",20902
"Sun City Hilton Head, Bluffton, SC",20900
"Sun City Hilton Head, Bluffton, SC",20901
"Sunset Country Club, Sumter, SC",8308
"Surf Club, N. Myrtle Beach, SC",8130
"Swamp Fox Golf Club, Greeleyville, SC",8373
"Sweetwater Country Club, Barnwell, SC",8315
"Tega Cay Golf Club, Tega Cay, SC",8043
"Tega Cay Golf Club, Tega Cay, SC",8042
"Tega Cay Golf Club, Tega Cay, SC",8044
"TGC at Pleasant Point Plantation, Lady's Island, SC",21255
"Thornblade Club, Greer, SC",8354
"Three Pines Country Club, Woodruff, SC",8309
"Tidewater Golf Club, N. Myrtle Beach, SC",8080
"Timberlake Country Club, Chapin, SC",8082
"TPC of Myrtle Beach, Murrells Inlet, SC",8383
"Traces Golf Club, Florence, SC",8325
"Traces Golf Club, Florence, SC",8323
"Traces Golf Club, Florence, SC",8324
"Tradition Golf Club, Pawleys Island, SC",8101
"True Blue Golf Club, Pawley's Island, SC",20952
"Valley at Eastport, The, Little River, SC",14155
"Village Greens Golf Club, Gramling, SC",8279
"Wachesaw Plantation Club, Murrells Inlet, SC",8303
"Wachesaw Plantation East, Myrtle Beach, SC",8178
"Walker Course, The, Clemson, SC",8318
"Walker Creek Golf Course, St. Stephen, SC",26302
"Ware Shoals Golf Club, Ware Shoals, SC",8135
"Waterford Golf Club, Rock Hill, SC",8215
"Wedgefield Country Club, Georgetown, SC",8305
"Wellman Club, The, Johnsonville, SC",8355
"Wescott Golf Club, N. Charleston, SC",24162
"Wescott Golf Club, N. Charleston, SC",8085
"Wescott Golf Club, N. Charleston, SC",24163
"Wescott Golf Club, N. Charleston, SC",24161
"Wescott Golf Club, N. Charleston, SC",8084
"Wescott Golf Club, N. Charleston, SC",8083
"Wexford Plantation Club, Hilton Head Island, SC",20941
"Whispering Pines Golf Club, Myrtle Beach, SC",8075
"White Pines Golf Club, Camden, SC",8369
"White Plains Golf Club, Pageland, SC",8317
"Whitmire Golf Course, Whimire, SC",8371
"Wicked Stick Golf Club, Myrtle Beach, SC",8092
"Wild Dunes, Isle of Palms, SC",8271
"Wild Dunes, Isle of Palms, SC",8275
"Wild Wing Plantation, Myrtle Beach, SC",8209
"WildeWood Club, The, Columbia, SC",29519
"Willbrook Plantation Golf Club, Pawleys Island, SC",24054
"Williston Country Club, Williston, SC",8055
"Willow Creek Golf Club, Greer, SC",8045
"Windermere Club, The, Columbia, SC",8269
"Wizard Golf Club, The, Myrtle Beach, SC",8056
"Wizard Golf Club, The, Myrtle Beach, SC",20904
"Wizard Golf Club, The, Myrtle Beach, SC",20903
"Woodfin Ridge Golf Club, Inman, SC",8131
"Woodlands Country Club, Columbia, SC",8071
"Woodside Plantation Country Club, Aiken, SC",8039
"Woodside Plantation Country Club, Aiken, SC",8047
"World Tour Golf Links, Myrtle Beach, SC",8061
"World Tour Golf Links, Myrtle Beach, SC",8062
"World Tour Golf Links, Myrtle Beach, SC",8060
"Wrenwoods Golf Course, Charleston AFB, SC",8272
"Wyboo Golf Club, Manning, SC",8242
"Yeamans Hall Club, Charleston, SC",8129
"'18 U.S. Women's Amateur, Kingston Springs, TN",26775
"Andrew Johnson Golf Club, Greeneville, TN",3391
"Arnold Golf Course, Arnold Air Force Base, TN",3514
"Avalon Golf & CC, Lenoir City, TN",3414
"Baneberry Golf Course, Baneberry, TN",3375
"Bays Mountain Country Club, Seymour, TN",20860
"Bear Trace at Cumberland Mountain, Crossville, TN",3522
"Bear Trace at Harrison Bay, Harrison, TN",3518
"Bear Trace at Tims Ford, Winchester, TN",3521
"Beaver Brook Country Club, Knoxville, TN",3406
"Belle Meade Country Club, Nashville, TN",3543
"Bent Creek Golf Club, Gatlinburg, TN",3480
"Black Creek Club, Chattanooga, TN",3511
"Blackberry Ridge Golf Course, Shelbyville, TN",20862
"Blackthorn Club, Jonesborough, TN",14702
"Bluegrass Yacht & Country Club, Hendersonville, TN",3523
"Brainerd Golf Course, Chattanooga, TN",3569
"Brentwood Country Club, Brentwood, TN",3570
"Brown Acres Golf Course, Chattanooga, TN",3565
"Brownsville Country Club, Brownsville, TN",3550
"Buffalo Valley Golf Club, Unicoi, TN",3556
"Carroll Lake Golf Club, McKenzie, TN",20861
"Cattails at Meadowview, Kingsport, TN",3427
"Cedar Crest Golf Club, Murfreesboro, TN",3456
"Centennial Golf Course, Oak Ridge, TN",20997
"Champions Run Golf Course, Rockvale, TN",3397
"Chatata Valley Golf Club, Cleveland, TN",14705
"Chattanooga Golf & Country Club, Chattanooga, TN",3501
"Cheekwood Golf Club, Franklin, TN",3441
"Cherokee Country Club, Knoxville, TN",3390
"Chickasaw Country Club, Memphis, TN",20726
"Chickasaw GC, Henderson, TN",3520
