Place,Course ID,Place ID
"Rockford Country Club, Rockford, IL",7308,ChIJFzGeMG6-CIgRl64bc3uYm_0
"Roland Barkau Municipal GC, Okawville, IL",5194,ChIJK8_734FldogRd6aBaPVdw0g
"Rolling Green Country Club, Arlington Heights, IL",7323,ChIJkyyvzje6D4gRhMzX-bYvz9g
"Rolling Greens Golf Course, Mt. Sterling, IL",7566,ChIJ95zykFqd4IcRjDPcMAoJr2w
"Rolling Hills Golf Club, Godfrey, IL",24228,ChIJfW021TNC34cR2O5JoP1B4JA
"Rolling Knolls Country Club, Elgin, IL",7722,ChIJSYyDQm8GD4gRZ6nid_DphGY
"Royal Country Club of Long Grove, Long Grove, IL",7588,ChIJPXJOtEa9D4gRxXkHJLpbnzQ
"Royal Fox Golf Club, St. Charles, IL",7526,ChIJe4w2TrMDD4gR1kE2U8KSdMs
"Royal Melbourne, Long Grove, IL",7482,ChIJg_wBnUG9D4gRPpOLimpnVuY
"Ruffled Feathers Golf Club, Lemont, IL",7449,ChIJ27_684hDDogRJT40-mEbbWs
"Ruth Lake Country Club, Hinsdale, IL",7552,ChIJW7yJ2yhPDogRUfwlQf5_nvA
"Salem Country Club, Salem, IL",5188,ChIJHQeYlHiodogRTX5Cwk7NAbE
"Saline County Country Club, Eldorado, IL",5186,ChIJTwU32WbdcIgRCyzR8fR5O38
"Salt Creek Golf Club, Wood Dale, IL",7443,ChIJ3V7S6POxD4gRypCb-H71OeA
"Sanctuary Golf Course, New Lenox, IL",7307,ChIJ-5wnaEBpDogRumR5uE_kOfs
"Sandburr Run, Thomson, IL",24007,ChIJkdSwxx6F4ocRLxY57AKuY0k
"Sandy Hollow Golf Club, Rockford, IL",20856,ChIJ52X7_obACIgRp4StNnRHjGM
"Saukie Golf Course, Rock Island, IL",7741,ChIJv8VW2DUy4ocR6LyL2KxwxTk
"Schaumburg Golf Club, Schaumburg, IL",7336,ChIJSYQMhjqvD4gRgWFY_5_dA8E
"Schaumburg Golf Club, Schaumburg, IL",7337,ChIJSYQMhjqvD4gRgWFY_5_dA8E
"Schaumburg Golf Club, Schaumburg, IL",7338,ChIJSYQMhjqvD4gRgWFY_5_dA8E
"Scovill Golf Club, Decatur, IL",7547,ChIJ1cw8rjK3dIgRzn4_FJUV_74
"Senica's Oak Ridge Golf Course, LaSalle, IL",7587,ChIJ72JKip5gCYgR92FqKlIvjB8
"Settler's Hill, Batavia, IL",7489,ChIJe_xo7AL9DogReZnWfUZStSw
"Seven Bridges Golf Club, Woodridge, IL",7647,ChIJdSoZx8dQDogRq4FyAagw55s
"Shambolee Golf Course, Petersburg, IL",17918,ChIJhQRvI1OtCogRY5za4UlyX3A
"Shawnee Hills Country Club, Harrisburg, IL",5159,ChIJ7TmKozLCcIgRB8FMZnneJHU
"Shepherd's Crook Golf Course, Zion, IL",7567,ChIJSwic6WbBD4gRP9Ypn8UFQm0
"Shewami Country Club, Watseka, IL",7698,ChIJ04qvEu2FDYgRS7SY3FJYNdw
"Shiloh Park Golf Course, Zion, IL",7404,ChIJxejfbF7zD4gRclngbGC2aHU
"Shoreacres, Lake Bluff, IL",7274,ChIJYzjAFkbrD4gRlFL9Vp3iTv0
"Short Hills CC, East Moline, IL",14895,ChIJQfxcsRY64ocReLbQ2rIuyoU
"Silver Lake Country Club, Orland Park, IL",7474,ChIJ9cuaK6c_DogRNlrjSrMUlqk
"Silver Lake Country Club, Orland Park, IL",7475,ChIJ9cuaK6c_DogRNlrjSrMUlqk
"Silver Oaks Golf Course, Braidwood, IL",7304,ChIJK_MaBFN8DogRRVs2JaO1Z2E
"Silver Ridge Golf Course, Oregon, IL",7358,ChIJOdEgwcj5CIgRx0QOIkWXxGo
"Sinnissippi Golf Course, Rockford, IL",20857,ChIJPbnruki-CIgRTWWNIyJhYAE
"Skokie Country Club, Glencoe, IL",7321,ChIJM1lLkA_ED4gRIAzXpzoH3tI
"Snag Creek Golf Club, Washburn, IL",7735,ChIJk-y2tQO3C4gRR7GGVpqebEU
"Soangetaha Country Club, Galesburg, IL",7309,ChIJfaSgStq_4YcRuc43Hm9H-uc
"South Shore, Chicago, IL",7280,ChIJ-d-QG0UoDogRoqgKbr0A4us
"South Shore Golf Club, Momence, IL",7316,ChIJs8W2vk4oDogRVEian4OEpqI
"South Side Country Club, Decatur, IL",7283,ChIJwehp63y6dIgRDb_2FO95rRU
"Sparta Country Club, Sparta, IL",5191,ChIJH76Fdsg3dogR-M27I789-kE
"Spencer T. Olin Golf Course, Alton, IL",23716,ChIJAYbRUYFc34cRHBj__9h_-IU
"SPG Green Garden Country Club, Frankfort, IL",7719,ChIJcalpAWANDogR_4ldOEWni0s
"SPG Green Garden Country Club, Frankfort, IL",7720,ChIJcalpAWANDogR_4ldOEWni0s
"Sportsman's Country Club, Northbrook, IL",7437,ChIJe693HLK4D4gRefUswGa20yI
"Sportsman's Country Club, Northbrook, IL",7438,ChIJe693HLK4D4gRefUswGa20yI
"Spring Creek Golf Course, Spring Valley, IL",7355,ChIJrfYKvnRkCYgRH1MS9co-1gg
"Spring Lake Country Club, Quincy, IL",6235,ChIJe0497GdY54cRsiSkJYLhqxo
"Springbrook Golf Course, Naperville, IL",7705,ChIJob9aM5T3DogRcIfzP-6_v6k
"St Andrews Golf & Country Club, West Chicago, IL",7342,ChIJQ-5FBDYAD4gR4AJoHzTrELc
"St Andrews Golf & Country Club, West Chicago, IL",7356,ChIJQ-5FBDYAD4gR4AJoHzTrELc
"St Charles Country Club, St. Charles, IL",7558,ChIJsa99uOcCD4gRGtjD49pAAKI
"St Charles Country Club, St. Charles, IL",7439,ChIJsa99uOcCD4gRGtjD49pAAKI
"St Elmo Golf Club, St. Elmo, IL",20996,ChIJ9aASrwt0dIgR6K8MSG7Vb5w
"St. Clair Country Club, Belleville, IL",6209,ChIJL3_uUmap2IcRgSM8kIWklvQ
"Steeple Chase Golf Club, Mundelein, IL",7333,ChIJDz9RYQGZD4gRvK3XqluDo6k
"Stone Creek Golf Club, Urbana, IL",7450,ChIJQ4hXDCvWDIgRonFEG1CzYWQ
"Stonebridge Country Club, Aurora, IL",7572,ChIJISrGU9P7DogRQBm0eIIOQ_U
"Stonehenge Golf Club, Barrington, IL",7349,ChIJt_7eHnqgD4gRE4O3cjAiBkA
"Stone's Throw Golf Course, Newton, IL",6072,N/A
"Stonewall Orchard GC, Grayslake, IL",7488,ChIJrx_f7cudD4gR3RjEDyuFs70
"Stonewolf Golf Club, Fairview Hgts, IL",6206,ChIJoXFiFDQAdogRYZV2NAoSmdg
"Stony Creek Golf Course, Oak Lawn, IL",7693,ChIJpSpDTC86DogRhwBTTv55Q8Q
"Storybrook Country Club, Hanover, IL",5563,ChIJvWV-PoeV4ocRnWTTS2xvk-A
"Sugar Creek Golf Club, Villa Park, IL",7729,ChIJ8QokKOVMDogRVhLjg2Zszwg
"Sullivan Country Club, Sullivan, IL",7728,ChIJncTBN-Vj2YcRNUmlkuTkwTg
"Sunset Golf Club, Mt. Morris, IL",7320,ChIJGc781qBXCIgR_nVfB_-uCMg
"Sunset Hills Country Club, Edwardsville, IL",6163,ChIJEQNcKX74dYgRLajlO2cLevs
"Sunset Hills Golf Club, Pekin, IL",7453,ChIJmdcGO0XxCogR3AEf7KQHMhs
"Sunset Ridge Country Club, Northbrook, IL",7554,ChIJiRec3JTGD4gR8qxG86uhwgE
"Sunset Valley Golf Club, Highland Park, IL",7700,ChIJM8Tr2wfBD4gRPCCTuyIwzOo
"Swan Creek Golf Club, Avon, IL",14169,ChIJE_lUYWFR4IcRq1w_kY847Os
"Sycamore Golf Club, Sycamore, IL",7633,ChIJL7DHpdcoD4gRqd3AYZr4kKI
"Sydney R. Marovitz, Chicago, IL",7289,ChIJb53V-77TD4gRGKaljJ0T7mA
"Tam O'Shanter Golf Course, Niles, IL",28342,ChIJv0s3Yt7ID4gRqVR2rv9DJLw
"Tamarack Country Club, O'Fallon, IL",17822,ChIJzSqQhRsEdogR5sNNiX3cvm0
"Tamarack Golf Club, Naperville, IL",7611,ChIJ8xN7svT2DogRBDlEy5pxQds
"Tam-O'Shanter Golf Course, Niles, IL",7631,ChIJv0s3Yt7ID4gRqVR2rv9DJLw
"Tanna Farms Golf Club, Geneva, IL",7394,ChIJQTV8O87jDogR243tpf7QsUQ
"Terrace Hill Golf Course, Algonquin, IL",7273,ChIJZ0UFRkwSD4gRKcKOyMByvIk
"The Links at Kokopelli, Marion, IL",5183,ChIJ5XBzFl06d4gRBxl_mID1pz8
"The Orchards Golf Club, Belleville, IL",6260,ChIJycKkmFUDdogR7MoQ2VXv0RU
"The Prairies Golf Club, Cahokia, IL",6182,ChIJ3TDyb5Cx2IcRTr7o9Plhgmk
"The Woodlands Golf Club, Alton, IL",23664,ChIJWd9jqsZc34cRdJR67YEHt4c
"Thunderhawk Golf Club, Beach Park, IL",7468,ChIJ2xU5zLKMD4gRLF0C5H-vMig
"Timber Creek Golf Club, Dixon, IL",7332,ChIJX8djyGesCYgRBnke_geHsnE
"Timber Lakes Golf Course, Staunton, IL",7726,ChIJEYPgW2yUdYgRCC0yww9AIFQ
"Timber Pointe Golf Club, Poplar Grove, IL",7688,ChIJK6sqOQu0CIgRclnl5JSgsFM
"Timberlake Club, Peoria, IL",7716,ChIJ1UTi32peCogRqaRKBEzDArc
"TPC at Deere Run, Silvis, IL",7608,ChIJA_DcwKY74ocRAFd9oQadm4Y
"Traditions at Chevy Chase, Wheeling, IL",7509,ChIJK_Xj9ZW-D4gRtgniEu75Unc
"Tri-City Country Club, Villa Grove, IL",28844,ChIJKeGDAD_WcogR_tuKgH2tgag
"Triple Lakes Golf Club, Millstadt, IL",6216,ChIJwRTt1lal2IcR6DSU-v7QDGg
"Tuckaway Golf Club, Crete, IL",7324,ChIJ_ZirCOQCDogRE4_GWtJqNWM
"Turnberry Country Club, Village of Lakewood, IL",7584,ChIJK-Qm1UoTD4gRVW2gVH5N2Po
"Turtle Run Golf Club, Danville, IL",7689,ChIJWw-ue9lbDYgR2mqVNg3h-WE
"Twin Orchard Country Club, Long Grove, IL",7614,ChIJA1D2UCS9D4gRg7h-qr0KTOs
"Twin Orchard Country Club, Long Grove, IL",7561,ChIJA1D2UCS9D4gRg7h-qr0KTOs
"U.S. Senior Women's Open, Wheaton, IL",26776,ChIJ7bbpY0dUDogRfzwYgQLEvK4
"Union County Country Club, Anna, IL",5167,ChIJaZTdxjJld4gRSVP0VMIKX68
"University Golf Club, University Park, IL",7628,ChIJYwPoPooQDogRIMVvE5DAaRE
"University of Illinois Golf Course, Savoy, IL",7537,ChIJ1wSSDOPTDIgR63A5L1LWYt4
"University of Illinois Golf Course, Savoy, IL",7536,ChIJ1wSSDOPTDIgR63A5L1LWYt4
"Urbana Country Club, Urbana, IL",7585,ChIJm_wb3H_XDIgR3EE0RFklsfM
"Valley Ridge Golf Club, Antioch, IL",7393,ChIJDdRWFjODD4gRdQJWyblf6dU
"Valley View Club, Cambridge, IL",28828,ChIJ6R28KIMd4ocRn6GxC6Qsv5Y
"Vandalia Country Club, Vandalia, IL",5182,ChIJ9eZALs4_dIgRdp4eu595PvQ
"Vernon Hills Golf Club, Vernon Hills, IL",26413,ChIJm_UqByqWD4gRHzTRxPB2nTc
"Veterans Memorial Golf Course, Great Lakes, IL",7548,ChIJzYeOK0GTD4gRkgGSj5As4N8
"Villa Olivia Country Club, Bartlett, IL",7699,ChIJr_J4k-sGD4gRg4rsAr8XKOc
"Village Green Country Club, Mundelein, IL",7371,ChIJBbH6MfmZD4gRpMYKjLs_yho
"Village Greens of Woodridge, Woodridge, IL",7664,ChIJ31Qt8w5QDogR6KZCG2UxHh0
"Village Links of Glen Ellyn, Glen Ellyn, IL",7617,ChIJk2iuSL1TDogRgA1gArS7FlY
"Village Links of Glen Ellyn, Glen Ellyn, IL",7573,ChIJk2iuSL1TDogRgA1gArS7FlY
"Village Links of Glen Ellyn, Glen Ellyn, IL",7444,ChIJk2iuSL1TDogRgA1gArS7FlY
"Waterloo Country Club, Waterloo, IL",6222,ChIJLTH7fSuj2IcR7SRV9LM0ArE
"Water's Edge Golf Club, Worth, IL",7399,ChIJSRlsqBU5DogRtEvLwIYNTsM
"WeaverRidge Golf Club, Peoria, IL",7542,ChIJKUOzqFBcCogR_-L25oKMyoE
"Wedgewood Golf Club, Joliet, IL",7575,ChIJIXa7pd-KDogRu-YO_kX7wj0
"Wee-Ma-Tuk Country Club, Cuba, IL",7553,ChIJ_e0-lyEu4IcRAOwGObZ9Yp8
"Weibring Golf Club, Bloomington, IL",7334,ChIJeSnqTGlxC4gRmye7cfSSiqg
"West Berwick GC at Mt. Carmel, Mt. Carmel, IL",5184,ChIJA1iP1t_tcYgRlkKOum8Ik5A
"Western Acres Golf Course, Lombard, IL",7695,ChIJ9SdSKS1SDogRXUsDqRi3QdM
"Westlake Country Club, Jerseyville, IL",6187,ChIJfZVGWVkS34cRsJWWGnY2UGo
"Westmoreland Country Club, Wilmette, IL",7436,ChIJ6zfFtoLFD4gRBPt491PDTPA
"Westview Golf Course, Quincy, IL",6156,ChIJkTQIo-H53YcRzk3GUgbYlHw
"Whisper Creek, Huntley, IL",7476,ChIJzwgontEVD4gRMi9JCT1g1zA
"White Deer Run, Vernon Hills, IL",7516,ChIJPZt_flaWD4gRvuvbtfek0mI
"White Eagle Golf Club, Naperville, IL",7366,ChIJQ1n_4BH3DogRGNTzzTUQues
"White Eagle Golf Club, Naperville, IL",7364,ChIJQ1n_4BH3DogRGNTzzTUQues
"White Eagle Golf Club, Naperville, IL",7365,ChIJQ1n_4BH3DogRGNTzzTUQues
"White Oaks Golf Course, Marissa, IL",26599,ChIJXWJbETQ_dogRay9HN_9KEh0
"White Pines Golf Club, Bensenville, IL",7636,ChIJOZajJHazD4gR-Y-Y-F_9QaI
"White Pines Golf Club, Bensenville, IL",7637,ChIJOZajJHazD4gR-Y-Y-F_9QaI
"White Tail Ridge Golf Club, Yorkville, IL",7434,ChIJZcx8AufsDogRkHQub-DHYKc
"Willow Crest Golf Club, Oak Brook, IL",7408,ChIJMc-aaoBODogRosVvJ7aFgGI
"Willow Pond Golf Course, Rantoul, IL",7400,ChIJefY_BIQfDYgR0J1ScNZ1-yo
"Willowhill Golf Course, Northbrook, IL",7310,ChIJb-Zk9h3HD4gRU2DUS7_CxTg
"Wilmette Golf Course, Wilmette, IL",7429,ChIJR-Z6ftnFD4gRCrSf-spJCKU
"Winnetka Golf Club, Winnetka, IL",7380,ChIJWdNqTE_ED4gRB9YK1UyGhZo
"Wolf Creek Golf Club, Danville, IL",7599,ChIJt4QiuHBXDYgRDIsg0QCMqWc
"Woodbine Bend Golf Course, Sockton, IL",7652,ChIJFeWp9je74ocRm1lUO7dXwO4
"Woodbine Golf Course, Lockport, IL",7403,ChIJO-BRSg9dDogRrdBURguZ_bc
"Woodlawn Country Club, Farmer City, IL",7565,ChIJr3H94My8DIgRrD-8DJOpt5Y
"Woodruff Golf Course, Joliet, IL",7496,ChIJPSoBAINoDogR9QsFlRHpUHc
"Woodstock Country Club, Woodstock, IL",7530,ChIJ5dl866xuD4gRYgeQ-bvZvkY
"Wyaton Hills Golf Course, Princeton, IL",7564,ChIJyRo9o9SFCYgR94tJVGMrZnc
"Wynstone Golf Club, Barrington, IL",7376,ChIJCXt6s32fD4gRAntlgBuJLCU
"Albany Golf Club, Albany, IN",13424,ChIJ0Yx5xGBsFYgRYohe5zBQ1jQ
"AMERICAN LEGION, NEW CASTLE, IN",7102,ChIJoSmQFWQzFYgRiDdGETXohmc
"Anderson Country Club, Anderson, IN",6929,ChIJxcBtGd_bFIgRCZmNHDcRPp0
"Antler Pointe Golf Club, Rushville, IN",7013,ChIJGW_jeZXEaogRQCz8mwyEcog
"Arbor Trace Golf Club, Marion, IN",7188,ChIJn_TTH5xUFIgRgB9K_9WETyg
"ARLINGTON PARK GC, FORT WAYNE, IN",7101,ChIJ7wkBAzD8FYgRVWrpoe9LIMY
"ARROWHEAD GC, GREENFIELD, IN",7100,ChIJ74bc0gUta4gRaTbJm4Ivj6M
"ASH HOLLOW GC, SEYMOUR, IN",7099,ChIJS2NnmKy4a4gRAWMvd0gCkCQ
"ASHERWOOD, INDIANAPOLIS, IN",7095,ChIJAQDAqb5Qa4gRhbc1h9Gy3EE
"Autumn Ridge Golf Club, Fort Wayne, IN",24230,ChIJUQO2cw8IFogRu3QfPSyKFAk
"Balmoral Golf Club, Fishers, IN",7176,ChIJddm06MmzFIgRRdM9fkUa2MI
"Bass Lake Golf Club, Knox, IN",7186,ChIJ78UiQfTfE4gRvof7bYmJMOI
"Battleground GC, Battleground, IN",13420,ChIJL61wwL8GE4gR3Yn43uaxnSk
"Bear Slide Golf Club, Cicero, IN",7229,ChIJj6mexijlEYgRpM-3MA4odxY
"BEECHWOOD GC, LaPORTE, IN",7223,ChIJWf3u2lUSEYgRI2dohmr7wVc
"Bello Terra Golf Course, WEST LAFAYETTE, IN",7215,ChIJw9e2AyECE4gR4bq5-tzb5mM
"Belterra Golf Club, Florence, IN",23945,ChIJ-f__uwniQYgRoYtYJj4iBqk
"Bent Oak Golf Course, Elkarht, IN",7242,ChIJiedguqnDFogRf5Xoi4iMJb4
"BENT TREE GOLF CLUB, WESTFIELD, IN",7227,ChIJfdmHo2ypFIgRGBLAbhcOnHo
"BICKNELL CC, Bicknell, IN",7104,ChIJBXDvOLvlbYgRsvTVDOaMDL0
"BIG BOULDER GC, MILFORD, IN",7105,N/A
"BIG PINE GC, ATTICA, IN",7115,ChIJoSYs6mCVEogR74dHEj17ZEk
"BIRCH TREE POND GC, INDIANAPOLIS, IN",7098,N/A
"Birck Boilermaker Golf Complex, West Lafayette, IN",7216,ChIJ5Z_BLSn9EogR9J5GZb2IuBc
"Birck Boilermaker Golf Complex, West Lafayette, IN",7217,ChIJ5Z_BLSn9EogR9J5GZb2IuBc
"Black Squirrel Golf Club, Goshen, IN",7199,ChIJ4SHPX4brFogRLiVQiNdqQdk
"Blackford Country Club, Hartford City, IN",7153,ChIJAfMZydoOFYgRtsaCIgxjlxc
"Blackthorn Golf Club, South Bend, IN",6930,ChIJo0b_Y-ctEYgRO8SOAFrTTBk
"Bloomington Country Club, Bloomington, IN",7107,ChIJ74h9Hk1mbIgRnkNZXpitxPg
"BLUFF CREEK GC, GREENWOOD, IN",7106,ChIJs6aP_HRga4gR0JLok59UnHs
"Boonville Country Club, Boonville, IN",7212,ChIJaY1U8GQ3bogRAHnFGATFqf4
"BRENDONWOOD CC, INDIANAPOLIS, IN",7214,ChIJ69SEo7pNa4gRTc0Ga0KBlBs
"Briar Leaf Golf Club, LaPorte, IN",7149,ChIJ-zgheCgQEYgRDw8UMzv0tmU
"Briar Ridge Country Club, Schererville, IN",24361,ChIJmdmvvQzhEYgR07-m2rbSSHA
"Briar Ridge Country Club, Schereville, IN",7460,ChIJmdmvvQzhEYgR07-m2rbSSHA
"Briar Ridge Country Club, Schereville, IN",7459,ChIJmdmvvQzhEYgR07-m2rbSSHA
"Briar Ridge Country Club, Schereville, IN",7458,ChIJmdmvvQzhEYgR07-m2rbSSHA
"Brickyard Crossing GC, Indianapolis, IN",7175,ChIJmY384rJXa4gRtt7jRPWehw4
"BRIDGEWATER GOLF CLUB - EAST, AUBURN, IN",7254,ChIJD-ZKpo8bFogRo0Wig8jrZaE
"BRIDGEWATER GOLF CLUB - WEST, AUBURN, IN",17741,ChIJD-ZKpo8bFogRo0Wig8jrZaE
"BRITTON GC, FISHERS, IN",7245,ChIJ471Nofm0FIgRXOtwoYLl980
"Broadmoor Country Club, Indianapolis, IN",6998,ChIJTR4BfjBUa4gRFOGJp08p-Ps
"Brookshire Golf Club, Carmel, IN",7158,ChIJux5Op4etFIgRGIdFBmxv0vQ
"Brookwood Golf Club, Ft Wayne, IN",21204,ChIJbVzyQz3vFYgRTpWb7aVr6NI
"BROWNSBURG GC, BROWNSBURG, IN",7103,ChIJS1VypGuybIgRsIKFqjElCq4
"Buffalo Trace Golf Course, Jasper, IN",21188,ChIJC-2Sn_dibogRs_gfxB5vc9I
"BUFFER PARK GC, INDIANAPOLIS, IN",7089,ChIJtwDWLfpYa4gRakQfq3rJSX0
"CALUMET GC, GARY, IN",7108,ChIJF9o7TqPnEYgRQ0LwHSV4qqw
"Canterbury Green Country Club, Fort Wayne, IN",7097,ChIJV-z2Qs38FYgRkcslhdJIzS8
"CARDINAL HILLS GC, Selma, IN",7084,ChIJlwa1jRM_FYgRADXdHe_YtHM
"Carroll County Country Club, Delphi, IN",26587,ChIJ0QT-gVqnE4gR_giu9XZ2Yic
"Cascades Golf Course, Bloomington, IN",6993,ChIJeXFBHtlgbIgRirnFZPMIdpY
"Cascades Golf Course, Bloomington, IN",6994,ChIJeXFBHtlgbIgRirnFZPMIdpY
"Cascades Golf Course, Bloomington, IN",6995,ChIJeXFBHtlgbIgRirnFZPMIdpY
"CC OF BROWN COUNTY, INDIANAPOLIS, IN",7083,N/A
"CEDAR CREEK GOLF CLUB, Leo, IN",17902,ChIJMftjlLet-YgRbzIY4JNIM8s
"CEDAR LAKE GC, CEDAR LAKE, IN",7082,ChIJ3XPp48XJ9YgRVThQkcGwp5Q
"CEDAR LAKE MONASTERY GC, CEDAR LAKE, IN",7081,ChIJ3XPp48XJ9YgRVThQkcGwp5Q
"Centennial Park Golf Course, Munster, IN",7313,ChIJGVr9nlPgEYgRS3LPfUbKyt0
"Champions Pointe Golf Club, Henryville, IN",7185,ChIJ99FpVWxjaYgRiPe0nGfbPug
"Chariot Run Golf Course, Laconia, IN",7162,ChIJ493KD4UlaYgRIJzg4pqm6bQ
"Cherry Hill Golf Club, Ft Wayne, IN",6975,ChIJoWq5rdn9FYgR55UjGM5eynw
"Chesapeake Run Golf Course, North Judson, IN",7147,ChIJV_o5s47XE4gRBcv0f-JDiSE
"Chestnut Hills Golf Club, Fort Wayne, IN",6980,ChIJxx8bI47dFYgRABbNcbMZmbs
"Chippendale Golf Club, Kokomo, IN",7150,ChIJTRcmeP5EFIgRH0s4sVklfgk
"CHRISTIANA CREEK CC, Elkhart, IN",17996,ChIJj0pb6tzcFogRsvaj6Zhroec
"Christmas Lake Golf Course, Santa Claus, IN",7018,ChIJhfszXI1XbogRyE8yCNFMMoQ
"CLEAR CREEK, HUNTINGTON, IN",7079,ChIJMU6iOrDOFYgRbetoDicUvjI
"CLEARCREST PINES, EVANSVILLE, IN",7078,ChIJ1xpCmFbWcYgRCdmDicI-4vI
"CLIFTY CREEK GC, Hope, IN",7088,ChIJA4zq3I2na4gRqwh7RlzxoNM
"CLOVER MEADOWS GC, CLOVERDALE, IN",7080,ChIJK9eUGnLkbIgRFiVm8EtCjfo
"Cobblestone Golf Course, Kendallville, IN",6974,ChIJww6KDJlrFogRdah23ydbpdw
"Coffin Golf Club, Indianapolis, IN",7211,ChIJgwJf6uZWa4gRD1qxNl69urg
"Colonial Oaks Golf Club, Fort Wayne, IN",23766,ChIJMb0TGyfiFYgRUOdeZIAP7NA
"COMMUNITY GC, INDIANAPOLIS, IN",7093,ChIJ8wbMWs9Va4gR2wIXhgkfnxQ
"Cool Lake Golf Course, Lebanon, IN",24122,ChIJJ0wazl5EE4gRe9QTyzL0fNc
"CORYDON CC, CORYDON, IN",7092,ChIJ47anGmx06lIRGygEnhhLHMg
"Country Club of Indianapolis, Indianapolis, IN",7172,ChIJxxkH8gOpbIgRFtwtHgzzW9M
"Country Club of Old Vincennes, Vincennes, IN",24133,ChIJAxiU4uH-bYgRu7K-XaocDqo
"Country Club of Terre Haute, Terre Haute, IN",7224,ChIJ2wX5zRJ6bYgRfEG0BFkWvNM
"COUNTRY MEADOWS GC, FREMONT, IN",7091,ChIJP17ksWEpFogRQxZKQH7zlWk
"Country Oaks Golf Club, Montgomery, IN",7198,ChIJMaufwtLZbYgRdbRt0T3nsAs
"COUNTRYMARK COOP GC, MT VERNON, IN",7090,ChIJnYIUjD5LcIgROTPkiLFpMOc
"COVERED BRIDGE GC, Sellersburg, IN",7251,ChIJ32ZWMw5laYgRfSSaIRXvf8g
"Coyote Creek Golf Club, Fort Wayne, IN",8551,ChIJo_1QgmfhFYgRFA4KYtMvf5o
"COYOTE CROSSING GC, West Lafayette, IN",7085,ChIJicQ65Pf9EogRfowIPqzJt1c
"Crawfordsville Country Club, Crawfordsville, IN",7174,ChIJzSq7_KLWEogR2SIB982vg-g
"Cressmoor Country Club, Hobart, IN",7703,ChIJ4Vz6Nl7qEYgR-kAinYnWAm0
"Cricket Ridge Golf Course, Batesville, IN",7173,ChIJu34mUSKMaogRx5fUv43JM4c
"CROOKED CREEK GC, INDIANAPOLIS, IN",7094,ChIJTR4BfjBUa4gRFOGJp08p-Ps
"Crooked Stick Golf Club, Carmel, IN",7189,ChIJ9b39oWyrFIgRi9u7QicSe00
"Cross Creek Golf Club, Decatur, IN",7087,ChIJ15cAKaGKFYgRJRE2EEoJCy0
"Cross Creek Golf Club, Decatur, IN",29044,ChIJ15cAKaGKFYgRJRE2EEoJCy0
"Culver Academy Golf Course, Culver, IN",23946,ChIJJ4eUX2H9E4gRmktnF4LqKHc
"Curtis Creek Country Club, Rensselaer, IN",7228,ChIJB5IdfDEVEogRbqBie8SClW4
"CYPRESS RUN GC, INDIANAPOLIS, IN",7086,ChIJk5lckYNsa4gRS9YFnSEC04A
"Dearborn Country Club, Aurora, IN",11486,ChIJoRndyLLXQYgRjdJkKspdA5M
"Deer Creek Golf Club, Clayton, IN",7010,ChIJo3woMDy8bIgRnT5j148xMJk
"DEER VALLEY GC, FRANKLIN, IN",7077,ChIJc9Cuouhta4gR3S2XcDMqTfo
"Delaware Country Club, Muncie, IN",7163,ChIJoXNGuEU-FYgRykJZj6O356Q
"Donald Ross Golf Course, Ft Wayne, IN",6964,ChIJ73h643zlFYgRmGDWw2Oin8E
"Dye's Walk Country Club, Greenwood, IN",6962,ChIJ3Vto8PVda4gRZHiavpiMkZ0
"Dye's Walk Country Club, Greenwood, IN",23817,ChIJ3Vto8PVda4gRZHiavpiMkZ0
"Dykeman Park Municipal Golf Course, Logansport, IN",7156,ChIJ551mM6SPE4gRPVO4fYqcS6E
"EAGLE CREEK GC, INDIANAPOLIS, IN",18002,ChIJNSF8FOirbIgRt-1_DrsyqL4
"EAGLE CREEK GC, INDIANAPOLIS, IN",7248,ChIJNSF8FOirbIgRt-1_DrsyqL4
"Eagle Glen Golf Course, Columbia City, IN",6973,ChIJb7KKu5vXFYgRUXXc4Y9UfkY
"EAGLE PINES GC, MOORESVILLE, IN",7253,ChIJO0hVV-6YbIgRCBHOefqK5cw
"Eagle Valley Golf Course, Evansville, IN",7132,ChIJ25siDsopbogRMM8uatY-HZM
"EAGLE VIEW GC, CRANE, IN",7131,ChIJM77tdtwybIgRuXefpK7tDEQ
"EBERHART-PETRO GC, MISHAWAKA, IN",7220,ChIJter92GjOFogRrws2AeA9Fv4
"Eel River Golf Course, Churubusco, IN",7008,ChIJhTe2XX_fFYgRxRCY5R9XTAw
"Elbel Park Golf Course, South Bend, IN",26499,ChIJg4JOLwEvEYgRiCqWZmd4erI
"Elcona Country Club, Bristol, IN",6955,ChIJF93ONrfoFogRKoom71cGO_c
"ELK RUN GC, AURORA, IN",7130,N/A
"Elk Run Golf Club, Jeffersonville, IN",21206,ChIJKfLfwy9yaYgRn1cN28_r9IQ
"ELKS BLUE RIVER CC, Shelbyville, IN",7134,N/A
"Elwood Golf Links, ELWOOD, IN",7236,ChIJF79yPfXpFIgRMNa9weMAiyQ
"Erskine Park Golf Club, South Bend, IN",7152,ChIJM9hY9rzMFogRm4s1EKbL6Wk
"Evansville Country Club, Evansville, IN",7201,ChIJG7sy8LzVcYgRp2kkL_M2ggc
"FAIRVIEW GC, FORT WAYNE, IN",7128,ChIJ73h643zlFYgRmGDWw2Oin8E
