Place,Course ID,Place ID
"Sunken Meadow State Park, Kings Park, NY",15007,ChIJT7pQ1D476IkRt8C3cGb0z9k
"Sunken Meadow State Park, Kings Park, NY",15005,ChIJT7pQ1D476IkRt8C3cGb0z9k
"Sunken Meadow State Park, Kings Park, NY",6574,ChIJT7pQ1D476IkRt8C3cGb0z9k
"Sunken Meadow State Park, Kings Park, NY",6575,ChIJT7pQ1D476IkRt8C3cGb0z9k
"Sunningdale Country Club, Scarsdale, NY",6635,ChIJG3XMz6GUwokRZJhgCaadHDM
"Sunny Hill Golf Course, Greenville, NY",3803,ChIJo3LyzuzH3YkRJ697mmdsuTQ
"Sunset Ridge Golf Club, Marcellus, NY",14953,ChIJGV578WH42YkRT_58eTsx40A
"Swan Lake Golf & Country Club, Swan Lake, NY",13750,ChIJt84lNsCk3IkRwQw3KFxToU0
"Swan Lake Golf Course, Manorville, NY",6803,ChIJcxLQWXte6IkR8IjTP2ctZGY
"Sycamore Country Club, Ravena, NY",3750,ChIJSR8Y0tzC3YkRGtnoJSujDb8
"Tallgrass Golf Course, Shoreham, NY",6726,ChIJaz1QS05d6IkRf2vMXpZAJ2g
"Tam O'Shanter Club, Brookville, NY",13775,ChIJb7dRavmDwokRRJhQnplpd2Q
"Tan Tara G C, North Tonawanda, NY",9338,ChIJhxzFYUNw04kRpm2k2WHgYWc
"Tanner Valley Golf Course, Syracuse, NY",24027,ChIJk-h5AHEd2okRUWEoQ3ZPtpw
"Taranwould Golf and Restaurant, Newark, NY",3350,ChIJR_A12xAr14kRGZsLuyPqqrA
"Tarry Brae Golf Course, South Fallsburg, NY",13734,ChIJ3wqD1SC53IkRDN9fZXrujDA
"Tecumseh Golf Club, Syracuse, NY",27050,ChIJVYf-zVvz2YkRsU_aliz8C3Y
"Tee Bird Golf Club, Ft Edward, NY",3775,ChIJ3bygI0XS34kR1RMYeQUhCXk
"Tee Bird Golf Club, Ft Edward, NY",3774,ChIJ3bygI0XS34kR1RMYeQUhCXk
"Terry Hills Golf Course, Batavia, NY",3308,ChIJ0f7wtMfv04kRCA32iUXMCY0
"Terry Hills Golf Course, Batavia, NY",9347,ChIJ0f7wtMfv04kRCA32iUXMCY0
"Terry Hills Golf Course, Batavia, NY",9349,ChIJ0f7wtMfv04kRCA32iUXMCY0
"Terry Hills Golf Course, Batavia, NY",3307,ChIJ0f7wtMfv04kRCA32iUXMCY0
"Terry Hills Golf Course, Batavia, NY",9348,ChIJ0f7wtMfv04kRCA32iUXMCY0
"Terry Hills Golf Course, Batavia, NY",3306,ChIJ0f7wtMfv04kRCA32iUXMCY0
"Teugega Country Club, Rome, NY",3850,ChIJLUV_tC4R2YkR50x9lGefbDU
"The Bridge, Bridgehampton, NY",6788,ChIJEcVD3jaW6IkRp1MNHtPn_58
"The Creek, Locust Valley, NY",6688,ChIJHzk0T9qEwokRpJ8fL42NPyU
"The Edgewood Club of Tivoli, Tivoli, NY",13713,ChIJwxFwWCCh3YkRSQQYtfko-M4
"The Golf Club at Middle Bay, Oceanside, NY",6796,ChIJTwwbgxt7wokRUtgm62CaRwg
"The Greens @ Half Hollow Golf Club, Melville, NY",13729,ChIJySXRIl4p6IkRHoffZbf_GdI
"The Links @ Shirley, Shirley, NY",13738,ChIJY0kJ8G5Q6IkRl3TT7vZ-4DI
"The Links at Greystone, Walworth, NY",3360,ChIJiQNk2mDR1okRn3NVaHjI6OY
"The Links at Ivy Ridge, Akron, NY",9326,ChIJAczY98Sb04kRUcZgUJS70Z4
"The Links at Union Vale, LaGrangeville, NY",6753,ChIJb5iUeBRC3YkR9YwgicrRajg
"The Lodge at Woodcliff, Fairport, NY",14980,ChIJq4O5rJMz0YkRPoXbD6gMHWA
"The Ridge Golf Club, Chittenango, NY",24077,ChIJ5UXYCYaP2YkR0fD89EQQte8
"The Saint Andrew's Golf Club, Hastings-on-Hudson, NY",6843,ChIJfcDzdrbswokRzaI9n60hNEs
"The Vineyards Golf Club, Riverhead, NY",6771,ChIJIZh2qfOK6IkRlyK3QJ_8tKo
"The Woodmere Club, Woodmere, NY",6739,ChIJJQctx6RlwokRUhc0TEV4G4E
"The Woods at Cherry Creek, Riverhead, NY",13737,ChIJl1hFI1mK6IkRsT_WgONVnNo
"Thendara Golf Club, Thendara, NY",3813,ChIJn6MLKZzK2IkRSCDFnYyjnfI
"Thomas Carvel Golf Course, Pine Plains, NY",13759,ChIJ47GQdz123YkR3uReWDLzpVY
"Thousand Islands Golf Club, Wellesley Island, NY",15013,ChIJt7gVUCc5zUwRdcDn_8Am8I8
"Thousand Islands Golf Club, Wellesley Island, NY",15014,ChIJt7gVUCc5zUwRdcDn_8Am8I8
"Three Ponds Farm, Water Mill, NY",29206,ChIJ5aIrUQCW6IkREPCjkdZvJNE
"Thunderhart Golf Course, Freehold, NY",3748,ChIJxwtxWwq43YkRNWVeFGhSufo
"Ticonderoga Country Club, Ticonderoga, NY",3823,ChIJY3nIfGeqykwRv16Uiaggcdw
"Timber Banks Golf Club, Baldwinsville, NY",3668,ChIJPy8uXozl2YkRARuURX2St2w
"Timber Point Golf Club, Great River, NY",20957,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",20955,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",24153,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",6854,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",20958,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",24154,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",6855,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",20959,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",20956,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",24155,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",6856,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Point Golf Club, Great River, NY",20960,ChIJb-uWtVA06IkRYc7rz2hym4M
"Timber Ridge Golf Club, Brockport, NY",3341,ChIJobl6bWKp1okRUprVnCPcBl0
"Tioga Country Club, Nichols, NY",3691,ChIJox787oSh2okRIxjIiuiVJDI
"Tomacys GC, Adams, NY",3758,ChIJaRNaLMdB2IkRV2pHbeK0kCs
"Top of the World Golf Club, Lake George, NY",3712,ChIJUSGrdLrE34kR2GzEGAHVEt8
"Towers Country Club, Floral Park, NY",13745,ChIJkxz1Ld-JwokRIt6wPURiOWM
"Town of Colonie GC, Schenectady, NY",24109,ChIJSROnsuZy3okR_7NGw6CDj-g
"Town of Colonie GC, Schenectady, NY",3743,ChIJSROnsuZy3okR_7NGw6CDj-g
"Town of Colonie GC, Schenectady, NY",24111,ChIJSROnsuZy3okR_7NGw6CDj-g
"Town of Colonie GC, Schenectady, NY",3746,ChIJSROnsuZy3okR_7NGw6CDj-g
"Town of Colonie GC, Schenectady, NY",24108,ChIJSROnsuZy3okR_7NGw6CDj-g
"Town of Colonie GC, Schenectady, NY",3744,ChIJSROnsuZy3okR_7NGw6CDj-g
"Town of Colonie GC, Schenectady, NY",24110,ChIJSROnsuZy3okR_7NGw6CDj-g
"Town of Colonie GC, Schenectady, NY",3745,ChIJSROnsuZy3okR_7NGw6CDj-g
"Traditions at the Glen, Johnson City, NY",3703,ChIJXVC6Qn7u2okRb9Tt5pWVd6c
"Transit Valley C C, East Amherst, NY",9350,ChIJMWW3BWN204kRa1ZT--ZedfM
"Tri County C C, Forrestville, NY",9335,ChIJw0cR2IPD0okRF-b7GE8azds
"Triple Creek Golf Club, Nunda, NY",3335,ChIJRXwwZfPV04kR8YsQ01GXPFM
"Trumansburg Golf Club, Trumansburg, NY",28718,ChIJLymRksOP0IkREdsjG06xqeQ
"Trump Golf Links at Ferry Point, The Bronx, NY",23742,ChIJIXU98taKwokR--GBN7GjupQ
"Trump National Golf Club - Hudson Valley, Hopewell Junction, NY",6815,ChIJecwJDW5G3YkR8QbSWUa6NK8
"Trump National Golf Club NY, Briarcliff Manor, NY",6629,ChIJK4xHCma_wokRqjr94uyBJ6o
"Tupper Lake Country Club, Tupper Lake, NY",3881,ChIJE5EILY1Ay0wR1iW0jO9yolA
"Turin Highlands CC, Turin, NY",3847,ChIJX10-HfHo2IkRJvlz9zhC7mY
"Turkey Run Golf Course, Arcade, NY",9351,ChIJzaGTectN0okRY-ttqK0d0oQ
"Turning Stone Casino Resort, Verona, NY",3724,ChIJvf_CFNxz2YkRoivXAt1xvwc
"Turning Stone Casino Resort, Verona, NY",3764,ChIJvf_CFNxz2YkRoivXAt1xvwc
"Turning Stone Casino Resort, Verona, NY",23810,ChIJvf_CFNxz2YkRoivXAt1xvwc
"Turning Stone Casino Resort, Verona, NY",3763,ChIJvf_CFNxz2YkRoivXAt1xvwc
"Turtle Creek Golf Course, Plattekill, NY",13721,ChIJKZdxzwMl3YkRd7nGBL4ac6s
"Tuscarora Golf Club, Camillus, NY",3747,ChIJ62kuca_52YkRbrgturT8W0M
"Tuxedo Club, The, Tuxedo Park, NY",6736,ChIJW9Vkk0XfwokRu9rgOCYgf9w
"Twaalfskill Golf Course, Kingston, NY",13766,ChIJ1ZBrvr4P3YkRf_VGw9qG2XY
"Twin Hickory Golf Club, Hornell, NY",3718,ChIJY7a96CKX0YkRfbkj8AePgPs
"Twin Hills GC, Spencerport, NY",3344,ChIJH-dPgl-p1okRfBPOxJ2RT2k
"Twin Ponds Golf and Country Club, New York Mills, NY",3710,ChIJi2qhP-NA2YkRVep_yX0HdK4
"Undermountain Golf Course, Copake, NY",3795,ChIJrYZxjtaG3YkRVT4ix6mj9sk
"Vails Grove Golf Course, Brewster, NY",6876,ChIJ7QIHy05T3YkRIBIU0B9o2Vw
"Valley View Golf Course, Whitehall, NY",3740,ChIJYTjveZML4IkRQWfjQyT-9tc
"Van Cortlandt Park Golf Course, Bronx, NY",6691,ChIJTwQoIqrzwokRDps-lRIKb38
"Van Patten Golf Course, Clifton Park, NY",3708,ChIJM3l05t8U3okREOosCD7ePMw
"Van Patten Golf Course, Clifton Park, NY",3709,ChIJM3l05t8U3okREOosCD7ePMw
"Van Patten Golf Course, Clifton Park, NY",3707,ChIJM3l05t8U3okREOosCD7ePMw
"Van Schaick Island Country Club, Cohoes, NY",3757,ChIJlxqIuNAP3okR1ZpxvvU-D_Y
"Vassar Golf Course, Poughkeepsie, NY",6814,ChIJzUnB6fg-3YkRG3pA5qKbAq0
"Vesper Hills Golf Club, Tully, NY",3780,ChIJEVFjCqwb2okRj-bYPqmiCkM
"Victor Hills Country Club, Victor, NY",3330,ChIJsx05Mzkw0YkRFEwlJ2KkCyg
"Victor Hills Country Club, Victor, NY",3329,ChIJsx05Mzkw0YkRFEwlJ2KkCyg
"Victor Hills Country Club, Victor, NY",3301,ChIJsx05Mzkw0YkRFEwlJ2KkCyg
"Villa Roma Country Club, Callicoon, NY",6659,ChIJ-YHkZ4NY24kRM9CbAxQqHuk
"Village Club of Sands Point, Sands Point, NY",6717,ChIJrZEhbz6PwokR2lSFUfko5AA
"Waccabuc Country Club, Waccabuc, NY",23674,ChIJeyeX_ieswokRGsSVjK8G76k
"Walden Oaks CC, CORTLAND, NY",23659,ChIJDyeqIyds2okRUeqdh_LH9vY
"Wallkill Golf Course, Town of, Middletown, NY",6625,ChIJLVbVgZ3S3IkRIZbeSDHopO0
"Wanakah C C, Hamburg, NY",9334,ChIJybODk1Ya04kRI-Fm04lor6c
"Wa-Noa Golf Club, East Syracuse, NY",3684,ChIJE6teEyOS2YkR8Iz31UvpV0Y
"Warwick Valley Country Club, Warwick, NY",20795,ChIJ00XfkoUkw4kRs-oMkR1IB9k
"Water Way Hills, Cuba, NY",9318,N/A
"Watertown Golf Club, Watertown, NY",3855,ChIJjYtsX0Nl2IkRquc9NO-9qng
"Wayne Hills Country Club, Lyons, NY",3310,ChIJ-4AQppYz14kR5GZxjJolyL4
"Webster Golf Club, Webster, NY",3362,ChIJD3pUKVzF1okRZ1vPitPyi7w
"Webster Golf Club, Webster, NY",3359,ChIJD3pUKVzF1okRZ1vPitPyi7w
"Wellsville C C, Wellsville, NY",9345,ChIJmRU6Esgd0okRkIPsRhrXP6c
"West Hills Country Club, Middletown, NY",6572,ChIJh0R4UKQtw4kRN7AHk_OtKBw
"West Point Golf Course, West Point, NY",6683,ChIJ5VNZaAjNwokRBzdRP9qnjEU
"West Sayville Golf Course, West Sayville, NY",13728,ChIJ2Q-_spYx6IkRb4EOPOBZQNU
"Westchester Country Club, Rye, NY",23877,ChIJWT2pG6WQwokR1riQEKvucls
"Westchester Country Club, Rye, NY",6750,ChIJWT2pG6WQwokR1riQEKvucls
"Westchester Hills Golf Club, White Plains, NY",6730,ChIJ5ZCHCqWWwokRFyn6UDnb0HE
"Western Turnpike, Guilderland, NY",3700,EiZXZXN0ZXJuIFR1cm5waWtlLCBHdWlsZGVybGFuZCwgTlksIFVTQSIuKiwKFAoSCbkSUgDWdt6JEUQawwxzegGJEhQKEgkJKFfRlHbeiREcc_qbrAUKbQ
"Western Turnpike, Guilderland, NY",3699,EiZXZXN0ZXJuIFR1cm5waWtlLCBHdWlsZGVybGFuZCwgTlksIFVTQSIuKiwKFAoSCbkSUgDWdt6JEUQawwxzegGJEhQKEgkJKFfRlHbeiREcc_qbrAUKbQ
"Western Turnpike, Guilderland, NY",3701,EiZXZXN0ZXJuIFR1cm5waWtlLCBHdWlsZGVybGFuZCwgTlksIFVTQSIuKiwKFAoSCbkSUgDWdt6JEUQawwxzegGJEhQKEgkJKFfRlHbeiREcc_qbrAUKbQ
"Westhampton Country Club, Westhampton Beach, NY",6823,ChIJWZZi5PH26IkRzhIRhjs6T6o
"Westport Country Club, Westport, NY",3736,ChIJz7cpdQuaykwRENaE8byP1jw
"Westvale Golf Club, Camillus, NY",3848,ChIJuxSv5Iz52YkR0Tv3_92Mq70
"Wheatley Hills Golf Club, East Williston, NY",6808,ChIJ9QpSub-HwokRy6clh8-lxso
"Whippoorwill Club, Armonk, NY",13706,ChIJdcKzOwW8wokRBjfNVHMYoik
"Whiteface Golf Club, Lake Placid, NY",3783,ChIJn7yORkYdy0wREsSXIKH71Gw
"Wild Wood Country Club, Rush, NY",3332,ChIJKbLD1shI0YkRDETpNoqrnlo
"Willow Ridge Country Club, Harrison, NY",6800,ChIJ87BN7iqRwokRHJUKGu7RzOU
"Willowbrook Golf Club, Cortland, NY",3817,ChIJJaUHWqRu2okRdG9EG_bGkfU
"Willowbrook Golf Course, Lockport, NY",23959,ChIJH9e4ILl_04kReWKJwyHug8s
"Willowbrook Golf Course, Lockport, NY",23961,ChIJH9e4ILl_04kReWKJwyHug8s
"Willowbrook Golf Course, Lockport, NY",23960,ChIJH9e4ILl_04kReWKJwyHug8s
"Willowcreek Golf Club, Big Flats, NY",24067,ChIJsyo6iWpH0IkRZQcVZBpsciM
"Willowcreek Golf Club, Big Flats, NY",3781,ChIJsyo6iWpH0IkRZQcVZBpsciM
"Willowcreek Golf Club, Big Flats, NY",24115,ChIJsyo6iWpH0IkRZQcVZBpsciM
"Willowcreek Golf Club, Big Flats, NY",23988,ChIJsyo6iWpH0IkRZQcVZBpsciM
"Willsboro Golf Course, Willsboro, NY",3836,ChIJgX1xeNOJykwR-vPzk9n8KzQ
"Wiltwyck Golf Club, Kingston, NY",6632,ChIJB7DZml0F3YkR_EN9fIbB2xk
"Wind Watch Golf & Country Club, Hauppauge, NY",6802,ChIJR-GqyUk36IkRk5P2oT4zzdg
"Windham Country Club, Windham, NY",3685,ChIJ58JBuW5M3IkRTBQ7FALiLhk
"Winding Brook Country Club, Valatie, NY",3838,ChIJ0V7OFj_u3YkRPj6Qql7Q2_0
"Windy Hills Golf Course, Greenwich, NY",3887,ChIJs-n8VCIp3okR-s_HbIT_PXk
"Winged Foot Golf Club, Mamaroneck, NY",6820,ChIJ1YqpR4eRwokRTuazxMrnKiM
"Winged Foot Golf Club, Mamaroneck, NY",6840,ChIJ1YqpR4eRwokRTuazxMrnKiM
"Winged Pheasant Golf Links, Shortsville, NY",23577,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",23597,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",3347,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",23576,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",23596,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",3346,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",23598,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",3348,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Winged Pheasant Golf Links, Shortsville, NY",23578,ChIJ28S0kOEo0YkRza5BqOC0ztE
"Wolferts Roost Country Club, Albany, NY",3776,ChIJbwkZz2EJ3okRT9_iCMCYPJk
"Woodcrest Golf Club, Chittenango, NY",3841,ChIJ1886DYeF2YkROc0DabOm_dc
"Woodgate Pines, Boonville, NY",3773,ChIJhezAPlze2IkRAdeKUjfKz6k
"Woodlynn Hills Golf Course, Nunda, NY",3314,ChIJTUijAfDV04kRAA-5fDzdyKo
"Woodlynn Hills Golf Course, Nunda, NY",21149,ChIJTUijAfDV04kRAA-5fDzdyKo
"Woodside Club, Muttontown, NY",6676,ChIJy3wxKsuDwokR7LRbahOQLLY
"Woodstock Golf Club, Woodstock, NY",13726,ChIJ-Vn0Yt-n3YkRxMS5XJfPgSk
"Wykagyl Country Club, New Rochelle, NY",23883,ChIJA-bVJ1ySwokRMb12wpTLuFc
"Yahnundasis Golf Club, New Hartford, NY",3681,ChIJWY3Bi5pB2YkRMmtBcuMdiVM
"12 Oaks, Club at, Holly Springs, NC",198,ChIJp057m_aTrIkRVYTEbazJt6I
"'17 US4B, Pinehurst, NC",26150,N/A
"'17 US4B, Pinehurst, NC",26151,N/A
"Alamance CC, Burlington, NC",5481,ChIJ8fWoSmwpU4gRT1Lhzwoc2Aw
"Anderson Creek GC, Spring Lake, NC",95,ChIJnS3ML_1mq4kRlxr07eADXXo
"Asheboro CC, Asheboro, NC",79,ChIJrQGPM99xU4gRg4HkOw0gAgk
"Asheboro Municipal GC, Asheboro, NC",14712,ChIJw9xeBc9oU4gRUyF4fTAxAdo
"Asheville GC, Asheville, NC",304,ChIJZ9il6JPzWYgR1cUrYlcprbw
"Ayden G&CC, Ayden, NC",421,ChIJoWtZVy_FrokRQ1b_RT6lUOI
"Badin Inn GC, Badin, NC",16,ChIJs4r9Ou19VIgRKGFykE80pHM
"Bald Head Island CC, Bald Head Island, NC",425,ChIJoxgjRMSrAIkRO7yYmMcxRVU
"Ballantyne CC, Charlotte, NC",107,ChIJ0aJBosmQVogRoJf-xWZdzY8
"Ballantyne, GC at, Charlotte, NC",17752,ChIJq1EAajudVogRk4W6cpEPju8
"Balsam Mountain Preserve, Sylva, NC",131,ChIJEd0p-jQVWYgRI3qylO4rt2o
"Bayonet at Puppy Creek, Raeford, NC",17997,ChIJha9jDD85q4kRevGl_KZ3T8Q
"Bayview GC, Bath, NC",20764,ChIJ-bKHpzpHr4kRmUL2QuTAaWQ
"Baywood GC, Fayetteville, NC",44,ChIJIS3gBlxzq4kRV2GjVvzQoUE
"Beacon Ridge CC, West End, NC",46,ChIJ21Om-Ae7VIgR5K0SHJP_Rfc
"Bear Lake GC, Tuckasegee, NC",128,ChIJ6UWcRXMOUYgRt-axG8nslZ4
"Bear Trail at Southwest Plantation, Jacksonville, NC",246,ChIJvXwWeiBzqYkRgTlz8fuPbCY
"Beau Rivage R&GC, Wilmington, NC",18001,ChIJ07wzZ-v3qYkRypaA9AulfAA
"Beaufort Club, Beaufort, NC",449,ChIJ0Wzhz8KZqIkRCveHjhTf3BA
"Beaver Creek GC, Dobson, NC",351,ChIJrSBtaCYuUogRgs9KsoBX0Us
"Beech Mountain Club, Beech Mountain, NC",143,ChIJS4izX-eMUIgRKmDXEFrQD4I
"Beechwood CC, Ahoskie, NC",15069,ChIJV8AT4YbFr4kR94gWePSBqBs
"Belmont Lake GC, Rocky Mount, NC",454,ChIJEV6YS918rokRkIFnGrbIGSc
"Belvedere CC, Hampstead, NC",84,ChIJozoKk0yXqYkRiSC07bSohJQ
"Bentwinds CC, Fuquay-Varina, NC",162,ChIJWQWSu8GOrIkRs6QSLT4qU9Q
"Benvenue CC, Rocky Mount, NC",465,ChIJjxrwI1yHrokRiIX9xC7cJIA
"Bermuda Run CC, Bermuda Run, NC",41,ChIJyUv6s_C4U4gRLVvwjoqt1V4
"Bermuda Run CC, Bermuda Run, NC",299,ChIJyUv6s_C4U4gRLVvwjoqt1V4
"Biltmore Forest CC, Biltmore, NC",288,ChIJdb2htJTyWYgRG4PVQhGknMY
"Birchwood CC, Nashville, NC",446,ChIJ1ybPk_IqrIkR_8PUPzkp8J4
"Birkdale GC, Huntersville, NC",167,ChIJu6eSWiKpVogRvu6qMfPn49A
"Black Mountain GC, Black Mountain, NC",414,ChIJhSyhNx35WYgRRRz4IJEZhQw
"Blair Park GC, High Point, NC",20926,ChIJcR1SzKUOU4gRvVNXQr56Bqo
"Blowing Rock CC, Blowing Rock, NC",455,ChIJN4GJLBTlUIgRSog0IxYmOQY
"Bluff GC, Pine Bluff, NC",293,ChIJ9cCQv5PJVIgRUJvCoX5LoHE
"Boone GC, Boone, NC",418,ChIJC_x8qKz7UIgR70Tmh87F_aY
"Bradford Creek GC, Greenville, NC",309,ChIJSQnviDTnrokRNQRpTAsPbM0
"Brandywine Bay CC, Morehead City, NC",20871,ChIJaSjwq0qTqIkRaCQFfp6-bmI
"Brevofield GL, Wake Forest, NC",182,ChIJt2RDmXlUrIkRG6JXibAxueI
"Brick Landing GP, Ocean Isle Beach, NC",152,ChIJO7mfkEqcAIkRrbfJ_-GVR_M
"Brier Creek CC, Raleigh, NC",411,ChIJYfVb7HjwrIkRiMTfZylkqas
"Brierwood GC, Shallotte, NC",394,ChIJcajffPidAIkRfJquGQBMY7w
"Bright's Creek GC, Mill Spring, NC",33,ChIJbR0PxGTgWYgR-u0Y40Ou7js
"Broadmoor GL, Fletcher, NC",80,ChIJ4QqnMn3rWYgRfTChwD6wqaI
"Brook Valley CC, Greenville, NC",23846,ChIJF-1_7oHdrokRq9NsAt1uBzs
"Brookwood GC, Whitsett, Whitsett, NC",17998,ChIJDYuAFWwlU4gRkYf0ykxuhiM
"Brunswick Plantation, Calabash, NC",20964,ChIJp7oE7I6BAIkReIOjsTPZoxQ
"Brunswick Plantation, Calabash, NC",20965,ChIJp7oE7I6BAIkReIOjsTPZoxQ
"Brunswick Plantation, Calabash, NC",20966,ChIJp7oE7I6BAIkReIOjsTPZoxQ
"Brushy Mountain GC, Taylorsville, NC",20744,ChIJzQwIz7Q_UYgRiZqnJpKiLBc
"Bryan Park, Browns Summit, NC",193,ChIJ597uZPrfUogRaxufS31qNJ4
"Bryan Park, Browns Summit, NC",20914,ChIJ597uZPrfUogRaxufS31qNJ4
"Bull Creek G&CC, Louisburg, NC",410,ChIJXbEiMArMrYkRZCRoX71chhU
"Burlingame CC, Sapphire, NC",211,ChIJ4yyTruV4zYcRwcId_30pJIc
"Cabarrus CC, Concord, NC",343,ChIJJ9fzD7wFVIgRzzXDSFQoasw
"Cape Fear CC, Wilmington, NC",89,ChIJoY5cO8AfqokRsJ7hQ-UUnYU
"Cape Fear National GC, Leland, NC",38,ChIJL5VV-gkcqokRS4UOv8GawA0
"Cardinal by Pete Dye, Greensboro, NC",28778,ChIJhaGoadMcU4gR2E4712-vD8c
"Cardinal CC, Pine Level, Pine Level, NC",250,ChIJpQBNqPMRrIkRj0Zkh8ue9QE
"Carmel CC, Charlotte, NC",325,ChIJ7fAXYI6dVogRS2FTBJPlKVo
"Carmel CC, Charlotte, NC",419,ChIJ7fAXYI6dVogRS2FTBJPlKVo
"Carolina CC, Raleigh, Raleigh, NC",368,ChIJh_KZkwL2rIkR0BxjzxPtjZ8
"Carolina Club, Grandy, Grandy, NC",248,ChIJr61hgtckpYkRBefnt_f6NcA
"Carolina Colours GC, New Bern, NC",13636,ChIJ2VQdNMvaqIkRrBEXbpXVZTw
"Carolina GC, Charlotte, Charlotte, NC",113,ChIJ53pfVauYVogR9f4MLtnFQaI
"Carolina Lakes GC, Sanford, NC",20746,ChIJN3j4w6ldq4kRzzeyC4wZQ5s
"Carolina National GC, Bolivia, NC",13,ChIJMS2OkVAKqokR6rRL3y7brj8
"Carolina National GC, Bolivia, NC",14,ChIJMS2OkVAKqokR6rRL3y7brj8
"Carolina National GC, Bolivia, NC",15,ChIJMS2OkVAKqokR6rRL3y7brj8
"Carolina Pines CC, New Bern, NC",447,ChIJAZnClp_GqIkR7h9YGGIxRoM
"Carolina Shores GC, Calabash, NC",291,ChIJj6Et4k2BAIkRZN1c6QLxCl4
"Carolina Trace CC, Sanford, NC",429,ChIJ7yd-7lRfq4kRpgSrPaybttg
"Carolina Trace CC, Sanford, NC",428,ChIJ7yd-7lRfq4kRpgSrPaybttg
"Cashie G&CC, Windsor, NC",254,ChIJy-9nxpymr4kRNgt6-xWsL_U
"Castle Bay CC, Hampstead, NC",181,ChIJt8DGo2SQqYkRZnDzcsV3DDs
"Caswell Pines GC, Yanceyville, NC",459,ChIJi_63O7E1rYkR-mYsPyOdqOs
"Catawba CC, Newton, NC",456,ChIJRWvqIk4yUYgRKuLD9O9gGjY
"Catawba Creek GC, Gastonia, NC",277,ChIJ9fICK6TqVogRPusnWXJLb8c
"CC of Asheville, Asheville, NC",105,ChIJj-fPOSj1WYgRpPjbAGUFCeA
"CC of Johnston County, Smithfield, NC",116,ChIJX_505GVxrIkRBBE7HO60vrU
"CC of Landfall, Wilmington, NC",185,ChIJE4evi2fzqYkRLLSY7xfiEtc
"CC of Landfall, Wilmington, NC",23567,ChIJE4evi2fzqYkRLLSY7xfiEtc
"CC of Landfall, Wilmington, NC",23568,ChIJE4evi2fzqYkRLLSY7xfiEtc
"CC of Landfall, Wilmington, NC",23569,ChIJE4evi2fzqYkRLLSY7xfiEtc
"CC of Landfall, Wilmington, NC",166,ChIJE4evi2fzqYkRLLSY7xfiEtc
"CC of North Carolina, Pinehurst, NC",23733,ChIJlTr87EK0VIgRzme1imQEbGU
"CC of North Carolina, Pinehurst, NC",23732,ChIJlTr87EK0VIgRzme1imQEbGU
"CC of North Carolina, Pinehurst, NC",145,ChIJlTr87EK0VIgRzme1imQEbGU
"CC of Salisbury, Salisbury, NC",436,ChIJtQH1FMjyU4gR3jHOTydtAfA
"CC of Sapphire Valley, Sapphire, NC",216,ChIJu_958JAEWYgR-BQeXpbxZoE
"CC of the Crystal Coast, Pine Knoll Shores, NC",348,ChIJH04edeWSqIkRx3z3aUp8EcI
"CC of Whispering Pines, Whispering Pines, NC",23651,ChIJncn9mE5Nq4kRDK6U7ocWjaA
"CC of Whispering Pines, Whispering Pines, NC",355,ChIJncn9mE5Nq4kRDK6U7ocWjaA
"CC of Whispering Pines, Whispering Pines, NC",356,ChIJncn9mE5Nq4kRDK6U7ocWjaA
"Cedar Grove GC, Hillsborough, NC",156,ChIJ3TMfi3smrYkRs0HGdo_47PA
"Cedar Rock CC, Lenoir, NC",407,ChIJ_-nmfM8hUYgRNcZROcrCi3c
"Cedarbrook CC, Elkin, NC",244,ChIJS_Ly5PuAUYgRYm3eJHjL8Io
