Place,Course ID,Place ID
"Willow Creek Golf Course, Rochester, MN",7849,ChIJAQCQQFlY94cRdbZMwsBv_pw
"Willow Creek Golf Course - Little Willow Executive, Rochester, MN",7850,ChIJAQCQQFlY94cRdbZMwsBv_pw
"Pheasant Acres Golf Club, Rogers, MN",7851,ChIJE1-n30BEs1IR8zu7yke80-I
"Oak Crest Golf Club, Roseau, MN",7852,ChIJFWWLWOZev1IRTYZnSSe8fr4
"Blue/White at Rich Valley Golf Club, Rosemount, MN",7853,ChIJxZh4qQXM94cRFoZpYAecfcM
"Red/Blue at Rich Valley Golf Club, Rosemount, MN",7854,ChIJxZh4qQXM94cRFoZpYAecfcM
"White/Red at Rich Valley Golf Club, Rosemount, MN",7855,ChIJxZh4qQXM94cRFoZpYAecfcM
"Roseville Cedarholm Golf Course, Roseville, MN",7856,ChIJ795QUr8rs1IRPuxIj4t6xTA
"Bulrush Golf Club, Rush City, MN",7857,ChIJ_yV6d4laslIRcMlrWqW467s
"Ferndale Country Club, Rushford, MN",7858,ChIJxY9OYIJ9-YcRpsH1vgLRsWY
"Saint Charles Golf Course, Saint Charles, MN",7859,ChIJQesXZJ-R-YcRQ1V5gLV8PXc
"Angushire Golf Club, Saint Cloud, MN",7860,ChIJm9foqxFftFIR96wRr6t1BWU
"Boulder Ridge Golf Club, Saint Cloud, MN",7861,ChIJKfC-YmFftFIROdd1N-sNBxE
"St. Cloud Country Club, Saint Cloud, MN",7862,ChIJ71fYeKyKtFIRXeLNI65pem4
"Territory Golf Club, St Cloud, MN",7863,ChIJXZbXCFJitFIR5T_6P8LSVhw
"Veterans Golf Club, Saint Cloud, MN",7864,ChIJSTCyf-ZetFIRFsBPgdjPcz8
"The Ponds Golf Club - Blue Golf Course, Saint Francis, MN",7865,ChIJ8fCmyjkQs1IRSXbns67Ac1s
"The Ponds Golf Club - Red Golf Course, Saint Francis, MN",7866,ChIJ8fCmyjkQs1IRSXbns67Ac1s
"The Ponds Golf Club - White Golf Course, Saint Francis, MN",7867,ChIJ8fCmyjkQs1IRSXbns67Ac1s
"SouthFork Creek Golf Course, Saint James, MN",7868,ChIJR0fWXiST9IcRjBgneHYSdFk
"Como Golf Course, Saint Paul, MN",7869,ChIJ22qhMgUrs1IR4U9CXWOrdzg
"Fort Snelling Golf Course, Saint Paul, MN",7870,ChIJAf7Zn1kp9ocRjaVD4lFoafc
"Highland National Golf Course, Saint Paul, MN",7871,ChIJGfRRvMsr9ocRFsDFADOB-yU
"Highland Nine Golf Course, Saint Paul, MN",7872,ChIJk8RJ9Lcr9ocRg0Yhb6JxFME
"Lost Spur Golf & Event Center, Saint Paul, MN",7873,ChIJ8T-hsSYs9ocR4gLOYK_aEL0
"Midland Hills Country Club, Saint Paul, MN",7874,ChIJFwN-cm8ss1IRnY0-zJk8zgs
"Phalen Park Golf Course, Saint Paul, MN",7875,ChIJHenj-QLVslIRnZhjJtJEQ2g
"Town & Country Club, Saint Paul, MN",7876,ChIJgyhR6OAp9ocR4dhwD3iLrKQ
"Shoreland Country Club, Saint Peter, MN",7877,ChIJf2jCtr8y9IcRDMpndfDzhrk
"Farmers Golf & Health Club, Sanborn, MN",7878,ChIJE1paOP8ri4cRtqNP03sC7JA
"Sandstone Area Golf Course, Sandstone, MN",7879,ChIJZ3EIXqAfslIRPGMpz1iKmh8
"Wapicada Golf Club, Sank Rapids, MN",7880,ChIJRfdIAeljtFIROfT9ynwA4Ys
"Blackberry Ridge, Sartell, MN",7881,ChIJxekthrlctFIR-3DXDGCzOrc
"Pine Ridge Golf Course, Sartell, MN",7882,ChIJpXnza1tctFIRwU4fTDdExpg
"Greystone Golf Club, Sauk Centre, MN",7883,ChIJKxbbwMGUtVIRAZSJyaRQ9oM
"Lynx National Golf Course, The, Sauk Centre, MN",7884,ChIJ37Xba82WtVIRdUWkvSyVUYo
"Stonebrooke Golf Club, Shakopee, MN",7885,ChIJxc7FgS8R9ocRzef61U6bDOA
"Stonebrooke Golf Club - Waters Edge Executive Course, Shakopee, MN",7886,ChIJxc7FgS8R9ocRzef61U6bDOA
"Fox Lake Golf Club, Sherburn, MN",7887,ChIJhZ_9i21g84cR9dZOvItHmvc
"Island Lake Golf & Training Center, Shoreview, MN",7888,ChIJTwIMlKQps1IRZKpMDN3anrU
"Silver Bay Country Club, Silver Bay, MN",7889,ChIJrToxu6SyqFIRvBrAsdeXdnM
"Slayton Country Club, Slayton, MN",7890,ChIJQ7OtrO6gi4cRd7v-JNyucHY
"Sleepy Eye Golf Club, Sleepy Eye, MN",7891,ChIJWc2gRpXf9IcRJAQ2g8v_ieA
"Little Crow Country Club - Oaks Nine, Spicer, MN",7892,ChIJCyh8FVtvtVIRNbzU5slxxhM
"Little Crow Country Club - Pines Nine, Spicer, MN",7893,ChIJCyh8FVtvtVIRNbzU5slxxhM
"Little Crow Country Club - Willows Nine, Spicer, MN",7894,ChIJCyh8FVtvtVIRNbzU5slxxhM
"Root River Country Club, Spring Valley, MN",7895,ChIJ1yAcwxEG-ocR0pflS1xxICA
"Springfield Golf Club, Springfield, MN",7896,ChIJobcsbyDU9IcRAx98KZYIYz4
"Fox Hollow Golf Club, St Michael, MN",7897,ChIJl37qgPVCs1IR0rRfaKeOmso
"Executive Nine at Falcon Ridge Golf Course, Stacy, MN",7898,ChIJsUPnNu36slIRHs6cFllma9g
"Regulation Eighteen at Falcon Ridge Golf Course, Stacy, MN",7899,ChIJsUPnNu36slIRHs6cFllma9g
"Grandy Nine Golf Club, Stanchfield, MN",7900,ChIJPf2t9_qrs1IRtfOCZKZW2FE
"The Vintage at Staples, Staples, MN",7901,ChIJwx82coxntlIRlVieWYC1pow
"Riverside Golf Club, Stephen, MN",7902,ChIJV_8s3wzKxlIRyG8-1ci2Nno
"Riverview Greens, Stewartville, MN",7903,ChIJF4Y9AEdW94cRWrzt_pQN3T8
"Applewood Hills Golf Course, Stillwater, MN",7904,ChIJl92ysgHMslIRVnvhlMlNL3w
"Eighteen at Oak Glen Country Club, Stillwater, MN",7905,ChIJi9NmGwfJslIR35kfvEKgzrQ
"Indian Hills Golf Course, Stillwater, MN",7906,ChIJQ1gtZoTOslIR-XZNb0FOIIs
"Loggers Trail Golf Club, Stillwater, MN",7907,ChIJH4D5FTLJslIRCdLmfoValJo
"Nine Hole at Oak Glen Country Club, Stillwater, MN",7908,ChIJ_UwltRzJslIRrU4l0moSZT4
"Stillwater Country Club, Stillwater, MN",7909,ChIJswgAEa7JslIRBj9u2GQYO9U
"Stillwater Oaks Golf Course, Stillwater, MN",7910,ChIJ8ee2TCbPslIRrbxshcDpXrA
"StoneRidge Golf Club, Stillwater, MN",7911,ChIJZ_vNn5Lf94cRR5xMkX3Oh4I
"Moose Lake Golf Club, Sturgeon Lake, MN",7912,ChIJC3P4XcnosVIRmJZyDeD0gig
"Sturgeon Lake Golf Course, Sturgeon Lake, MN",7913,ChIJC3P4XcnosVIRmJZyDeD0gig
"Thief River Golf Club, Thief River Falls, MN",7914,ChIJqQ8jAjIRx1IRom_ilemTRjA
"The Wilderness At Fortune Bay, Tower, MN",7915,ChIJ7xcGsZkWpVIRIKifHrFbl2c
"Tracy Country Club, Tracy, MN",7916,N/A
"Lakeview National Golf Course, Two Harbors, MN",7917,ChIJHyVuqXAXr1IRf6nj2T1ZafY
"Tyler Community Golf Club, Tyler, MN",7918,ChIJAx3DlnM0iocR_-EcU5QFVlQ
"Deer Run Golf Club, Victoria, MN",7919,ChIJr_ENwJ8G9ocRCkFL4wTPo98
"Virginia Golf Course, Virginia, MN",7920,ChIJQ8OHd_lQpVIRo09McYnewaQ
"The Bluffs at Coffee Mill, Wabasha, MN",7921,ChIJnUpJo2yz-YcRaKNUjBtO9LY
"Island View Golf Club, Waconia, MN",7922,ChIJs64rE-L99YcRBEdGp1aRfV8
"Whitetail Run Golf Course, Wadena, MN",7923,ChIJM0GGZv07tlIRXAhjLryq47g
"Long Bow Golf Club, Walker, MN",7924,ChIJ-8dZUvZwt1IRB9lOcDNmxQs
"Tianna Country Club, Walker, MN",7925,ChIJ77GySIxyt1IRupreJ1tWCks
"Wedgewood Golf Course, Walker, MN",7926,ChIJ40NJRF5xt1IR4vqejIR9G9E
"Riverside Golf Club, Warren, MN",7927,ChIJNYgmX9_BxlIRsxbxpwzJZno
"Warroad Estates Golf Course, Warroad, MN",7928,ChIJmdWNsBQWv1IR_hxG8jvC0a4
"Waseca Lakeside Golf Club, Waseca, MN",7929,ChIJm7PyKUuU9ocRlhaihvzm8bI
"B’s on the River’s Edge Golf Club, Watertown, MN",7930,ChIJYdiSBXystFIRrAZo6zOfGD4
"Timber Creek Golf Course, Watertown, MN",7931,ChIJ768tkMOqtFIRJNpS3svQpcw
"Spring Hill Golf Club, Wayzata, MN",7932,ChIJwzH2T0lMs1IRKMnfcYhuQnQ
"Wayzata Country Club, Wayzata, MN",7933,ChIJyVwJFPZMs1IRUYyyxJk8vLk
"Woodhill Country Club, Wayzata, MN",7934,ChIJyXVfGf1Ms1IRMzPl3r8HEME
"Wells Golf Club, Wells, MN",7935,ChIJS-P_WLaq9ocR3hx_Bly7B6M
"Southview Country Club, West Saint Paul, MN",7936,ChIJF_YfuGHT94cRUAwlKjZABIM
"Thompson Oaks Golf Course, West Saint Paul, MN",7937,ChIJz_v9T5TU94cRGG_dBn7-GCY
"Rolling Hills Golf Club, Westbrook, MN",7938,ChIJORBBwWERi4cRD3v2OSkLXbk
"Wheaton Country Club, Wheaton, MN",7939,ChIJE-vqsPDxy1IRdAuDSCM-lmk
"Gem Lake Hills Golf Course - Executive, White Bear Lake, MN",7940,ChIJD4mnsdHWslIR3vYA8VGpgGE
"Gem Lake Hills Golf Course - Par-3, White Bear Lake, MN",7941,ChIJD4mnsdHWslIR3vYA8VGpgGE
"Manitou Ridge Golf Club, White Bear Lake, MN",7942,ChIJhZ2972PRslIRrb6rmU8ubac
"Oneka Ridge Golf Course, White Bear Lake, MN",7943,ChIJzYuFj4zaslIR8oWYBPzrp00
"Eagle Creek Golf Club, Willmar, MN",7944,ChIJWeFx-HxetVIR8mClCs9vIoM
"Valley Golf Course, Willmar, MN",7945,ChIJu0gKIQJctVIRb_GuAkIzldM
"Windom Country Club, Windom, MN",7946,ChIJf7EK9LxOi4cRL2IboWi465U
"Riverside Town & Country Club, Winnebago, MN",7947,ChIJjczeWRuK84cRc8rvajNV0z0
"Cedar Valley Golf Course - Green Monster, Winona, MN",7948,ChIJHwJkTiNC-YcR5szsWsoGpbY
"Cedar Valley Golf Course - Treasure Island, Winona, MN",7949,ChIJHwJkTiNC-YcR5szsWsoGpbY
"Cedar Valley Golf Course - Trouts Run, Winona, MN",7950,ChIJHwJkTiNC-YcR5szsWsoGpbY
"The Bridges Golf Club, Winona, MN",7951,ChIJ-7G2dANs-YcR15MiTP5inz8
"Westfield Golf Club, Winona, MN",7952,ChIJq1Ltbp1y-YcRiGBI38XbIHU
"Winthrop Golf Club, Winthrop, MN",7953,ChIJ55deoQ2n9YcRUCUPKJGSXis
"Eagle Valley Golf Course, Woodbury, MN",7954,ChIJYylRIqfZ94cRmGDSxfBvsTc
"Prestwick Golf Club at Wedgewood, Woodbury, MN",7955,ChIJf7qRZI3Z94cR9IBhNNd-mTI
"Worthington Country Club, Worthington, MN",7956,ChIJpXaIQkeCjIcRURKgHsowTE0
"Fairway Shores Golf Course, Zimmerman, MN",7957,ChIJ7YOHSdx2s1IRryjECxxakBc
"Zumbro Falls Golf Club, Zumbro Falls, MN",7958,ChIJ5_T9KTjU-YcR3EOPAL10DdQ
"Zumbrota Golf Club, Zumbrota, MN",7959,ChIJN57oKcJ294cRcVrecQsfEAE
"Aberdeen Golf & Country Club National, Aberdeen, MS",7960,ChIJw5tmsicnh4gRBYL4iHtHHnI
"Ackerman Country Club, Ackerman, MS",7961,ChIJoRnwlVhogYgRC8_M7RwA7Fo
"Amory Golf Club, Amory, MS",7962,ChIJ8VqDMtQXh4gRypmMquSv5EY
"River Birch Golf Club, Amory, MS",7963,ChIJtfwtHzg9h4gRzuMLgf8B2WU
"Panola Country Club, Batesville, MS",7964,ChIJQ0KHj5AcgIgRWF6oJM1RPbg
"The Bridges Golf Club at Hollywood Casino, Bay Saint Louis, MS",7965,ChIJkwCueYQtnIgRbyBpSFnT_hA
"Tupelo Country Club, Belden, MS",7966,ChIJzb_77C5Nh4gRWPg1uK-hTes
"Benton Country Club, Benton, MS",7967,ChIJkQaHLP7uKYYRRD16OmYnyDI
"Booneville Country Club, Booneville, MS",7968,ChIJwcsI6EHufYgROujfRcG20Cw
"Bay Pointe Resort & Golf Club, Brandon, MS",7969,ChIJMaOyc6x_gogRktqUTzhai4A
"Castlewoods Country Club - The Bear Course, Brandon, MS",7970,ChIJXSKCI7MqKIYR75IMfvhs9no
"Brookhaven Country Club, Brookhaven, MS",7971,ChIJTXpH7BnYJ4YRbkZrEzKPzeQ
"Country Club of Canton, Canton, MS",7972,ChIJg50LgRd2gogRKch4DnQyaDE
"Deerfield Golf Club, Canton, MS",7973,ChIJ8bmj05vXKYYRpt4D3nWvC1w
"The Links of Madison County Golf & Country Club, Canton, MS",7974,ChIJm8c71rjZKYYRIo8IjOasbwY
"Leake Country Club, Carthage, MS",7975,ChIJq3SRe7s3gogR9fKZdYNohkc
"Tallahatchie Country Club, Charleston, MS",7976,ChIJk7Pv5AOdKoYRzDIX2y_OSMU
"Clarksdale Country Club, Clarksdale, MS",7977,ChIJTYYGNjrfKoYRchKSCbAOOIU
"Coahoma Country Club, Clarksdale, MS",7978,ChIJ0RYJGZPfKoYR7EJ6jm_2UHE
"Cleveland Country Club, Cleveland, MS",7979,ChIJgw6sbFmoK4YRSACza-He5xg
"Okatoma Golf Club, Collins, MS",7980,ChIJZ3wVel7MgogRvmCMKcDt-Nw
"Columbia Country Club, Columbia, MS",7981,ChIJVRKoDp9CnYgRkfk2JtHYOeo
"Elm Lake Golf Course, Columbus, MS",7982,ChIJE2j1pzHBhogRbguYo3RDxgs
"Green Oaks Golf Club, Columbus, MS",7983,ChIJHQ5DxuvohogRJ9Mm0TRJDP0
"Lion Hills Golf Course at East Mississippi Community College, Columbus, MS",7984,ChIJyfW4qlHphogR63j90-1TM2s
"Whispering Pines Golf Club, Columbus, MS",7985,ChIJL1OilcyXm4gRmpnJvgiztu8
"Hillandale Country Club, Corinth, MS",7986,ChIJ_X6X0ZbAfYgR6goydKbw0V4
"Shiloh Ridge Athletic Club, Corinth, MS",7987,ChIJvRMCMFzHfYgRGONfz3w4sOs
"Whispering Pines Golf Club, Corinth, MS",7988,ChIJma5GysLCfYgRuNzER3t6U7k
"Rolling Hills Country Club, Crystal Springs, MS",7989,ChIJywbYcolpKIYRcSNCdxuf-5E
"Decatur Golf Club, Decatur, MS",7990,ChIJb22cHW6fg4gRQftCT8Hfx1U
"Cardinal at Diamondhead Country Club, Diamondhead, MS",7991,ChIJzVdRyKoznIgRh6590Rxx6d8
"Pines at Diamondhead Country Club, Diamondhead, MS",7992,ChIJzVdRyKoznIgROgIwoxLjTqI
"Drew Country Club, Drew, MS",7993,ChIJMaqvjuK1K4YRkCehCr28icA
"Eupora Country Club, Eupora, MS",7994,ChIJ29pn3Z8RgYgR5BpQQd8XqEI
"Fernwood Country Club, Fernwood, MS",7995,ChIJ5-ynRVq3J4YR3RXeKiOmZe0
"Refuge, The, Flowood, MS",7996,ChIJO2DNoPQsKIYR9Oh_F5ZmRHg
"Forest Country Club, Forest, MS",7997,ChIJIWKekntWgogRL10k0FtCc7s
"Fulton Country Club, Fulton, MS",7998,ChIJ7-FCcchuh4gRgK0pMuYw1kU
"Hickory Hill Country Club, Gautier, MS",7999,ChIJlQ6jpI7tm4gRhhIf96iDb54
"Shell Landing Golf Club, Gautier, MS",8000,ChIJtxQQ0APxm4gRYci5GOFb9fk
"Pine Hills Country Club, Gloster, MS",8001,ChIJFWivtMtrJoYR2XZUDjlwuaU
"Greenville Country Club, Greenville, MS",8002,ChIJIdtXOdztK4YRtN-WRn5_xrU
"Greenville Public Golf Course, Greenville, MS",8003,ChIJK1-yCLaSK4YRuvA_KqXIoqs
"Greenwood Country Club, Greenwood, MS",8004,ChIJ7_EKwoZtKoYRSxXGWcxlxE8
"Perry Creek Golf & Racquet Club, Grenada, MS",8005,ChIJbTDqY_PMgYgRBjxdyEmfBGY
"The Dogwood's Golf Course At Hugh White State Park, Grenada, MS",8006,ChIJdYsaEczKgYgRlGZCyPEUwZw
"Bayou Vista Golf Course, Gulfport, MS",8007,ChIJk9z2s2QWnIgRbNiqcMpn0Yk
"Great Southern Golf Club, Gulfport, MS",8008,ChIJH04cxigRnIgR31Oo9esgbBw
"Windance Country Club, Gulfport, MS",8009,ChIJQ7poBck-nIgRUGPVWeLFzHI
"Canebrake Golf Club, Hattiesburg, MS",8010,ChIJu4hvLmchnYgRTIdLEl5g_wg
"Hattiesburg Country Club, Hattiesburg, MS",8011,ChIJf3EA1LTYnIgRikAnJ9OjzKg
"Shadow Ridge Golf Club, Hattiesburg, MS",8012,ChIJcwQQjV_fnIgRW9kdK4h8Hs0
"Timberton Golf Club, Hattiesburg, MS",8013,ChIJX6ocQwTenIgRfpI9PL-igWE
"Hills at Hernando Country Club, Hernando, MS",8014,ChIJxdZQUzf1f4gRNF6srRoBC1o
"Kirkwood National Golf Club, Holly Springs, MS",8015,ChIJ68s4-23Of4gR-fcY9_PPP3Y
"Houston Country Club, Houston, MS",8016,ChIJNWa0QuzZgIgRAKo8XHER52c
"Whispering Pines Golf Course, Hurley, MS",8017,ChIJL1OilcyXm4gRmpnJvgiztu8
"Indianola Country Club, Indianola, MS",8018,ChIJMaqvjuK1K4YRkCehCr28icA
"Leflore County Country Club, Itta Bena, MS",8019,ChIJAeKpu4lpKoYRxiCniMdG-NE
"Iuka Country Club, Iuka, MS",8020,ChIJ245tkaR1fYgRiYyDxhRujTk
"Redbud Springs Golf Club, Kosciusko, MS",8021,ChIJzT4CwkUngogRWVtEmkdyzRA
"Bear Creek Golf Club, Laurel, MS",8022,ChIJdWpi97wzg4gRuCNbcpqN6ds
"Dixie Golf Club, Laurel, MS",8023,ChIJQYg4h3s0g4gRDrDX6oTeV9c
"Laurel Country Club, Laurel, MS",8024,ChIJdcM6jRQ0g4gRxCTtEgEmE_E
"Deer Creek Town & Racquet Club, Leland, MS",8025,ChIJW_iwOpTqK4YRcZIbT8_XygM
"Holmes County Country Club, Lexington, MS",8026,ChIJsXqUjusBKoYR2bPd4oN41Zs
"Bay Springs Country Club, Louin, MS",8027,ChIJg0JJC7IXg4gRcGrUmC6SPWo
"Louisville Country Club, Louisville, MS",8028,ChIJqZBGg3dfgYgR79avyAJUFSs
"Kings Arrow Ranch - Hillsdale Course, Lumberton, MS",8029,ChIJT8aW58EAnYgR3bfMYI3b6hE
"Zach Brooks Golf Course, Macon, MS",8030,N/A
"Annandale Golf Club, Madison, MS",8031,ChIJyZ666gTPKYYReTX0si75OEI
"Lake Caroline Golf Club, Madison, MS",8032,ChIJNTvoN6naKYYRmp5VXbsxsnU
"Reunion Golf & Country Club, Madison, MS",8033,ChIJwaZ1o6HPKYYRCzcUTcB5-eg
"Whisper Lake Country Club, Madison, MS",8034,ChIJmZbQTQDPKYYRdyndMpO5itc
"Wilson Lake Country Club, Marks, MS",8035,ChIJXSmUDgu4KoYRvsHITa5rxUY
"Quail Hollow Golf Course - Championship, McComb, MS",8036,ChIJw9dZdsC2J4YRmmYN9AZO-Tw
"Quail Hollow Golf Course - Short, McComb, MS",8037,ChIJw9dZdsC2J4YRmmYN9AZO-Tw
"Middlefork Country Club, Meadville, MS",8038,N/A
"Simpson Country Club, Mendenhall, MS",8039,ChIJBXwZ6Ku6gogR_gy6TrPCUZU
"Briarwood Country Club, Meridian, MS",8040,ChIJlzHkkw57hIgRnwStZUAlfpA
"Lakeview Golf Course, Meridian, MS",8041,ChIJMxHzARCIhIgR0M_r0KteZhs
"Northwood Country Club, Meridian, MS",8042,ChIJYaWLGDh8hIgRiqL3F5_Rhps
"Ponta Creek Golf Course NAS, Meridian, MS",8043,ChIJRVTxyJdvhIgRvvdxXxkwP1g
"Beau Pre Country Club, Natchez, MS",8044,ChIJ_54PMKf6JYYRcbsLBQ3IHfA
"Duncan Park Golf Club, Natchez, MS",8045,ChIJp7PZ_jn3JYYRNerQZGnyz6s
"New Albany Country Club, New Albany, MS",8046,ChIJtbKBhAWggIgRWlDXhv8763I
"Oaks Country Club, New Albany, MS",8047,ChIJR4RonrCmgIgR_W3JHGB4IkM
"Newton Country Club, Newton, MS",8048,ChIJuTHK6Sl-hIgR4EFxK1XDdww
"Gulf Hills Country Club, Ocean Springs, MS",8049,ChIJ2ZLP9nwJnIgRIVd5Z1OF1NU
"Okolona Country Club, Okolona, MS",8050,ChIJUeoZoSYzh4gRv9RJDKAzLJI
"Cherokee Valley Golf Club, Olive Branch, MS",8051,ChIJg9m1-gOOf4gRs96rc3fJZLM
"Olive Branch Country Club, Olive Branch, MS",8052,ChIJg6kdxLyRf4gRQuPoeM5xIV4
"Timber Truss Golf Course, Olive Branch, MS",8053,ChIJx5NJDnKRf4gR3XWfvjLjlzA
"Wedgewood Golf Course, Olive Branch, MS",8054,ChIJqVpge4OOf4gR7PdfbuAVzC0
"Ole Miss Golf Course, Oxford, MS",8055,ChIJQVBZEG56gIgRJFbtFSmccr0
"The Country Club of Oxford, Oxford, MS",8056,ChIJgfKVsCV7gIgRci8swIuBiZg
"The Links at Oxford Golf & Country Club, Oxford, MS",8057,ChIJgfKVsCV7gIgRci8swIuBiZg
"Pascagoula Country Club, Pascagoula, MS",8058,ChIJC35aNJjom4gRwtvvY-SodHU
"Pass Christian Isles Golf Club, Pass Christian, MS",8059,ChIJHT4LG8wvnIgRgvaTQsRef34
"The Oaks Golf Club, Pass Christian, MS",8060,ChIJTejWFIUwnIgRqgDgWfdnnv8
"Pearl Municipal Golf Course, Pearl, MS",8061,ChIJb89ROS8sKIYRfJGqqFC4qkc
"Dancing Rabbit Golf Club - The Azaleas, Philadelphia, MS",8062,ChIJhf_xbCnBg4gRyZKvy3qnDks
"Dancing Rabbit Golf Club - The Oaks, Philadelphia, MS",8063,ChIJhf_xbCnBg4gRyZKvy3qnDks
"Philadelphia Country Club, Philadelphia, MS",8064,ChIJ4Z4hnmLqg4gRuWcBTEG__Hc
"Millbrook Country Club, Picayune, MS",8065,ChIJe7_jsw-_nYgRcHAfvUNDEIg
"Pontotoc Country Club, Pontotoc, MS",8066,ChIJH35pzc-wgIgREvdnvyLd2mw
"Mosswood Country Club, Port Gibson, MS",8067,ChIJj73fXkS5KIYRZJt7C1GzoQ4
"Prentiss Country Club, Prentiss, MS",8068,ChIJDX0BHbtSnYgRBawZW7DFtDQ
"Pine Creek Golf Club, Purvis, MS",8069,ChIJAYIoysrjnIgRirHrbLJGKwA
"Quitman Country Club, Quitman, MS",8070,ChIJm0_YJSSZhIgRZ_gUZd8Io2M
"Eagle Ridge Golf Course, Raymond, MS",8071,ChIJLYSOaIpOKIYR2pgShw63j4g
"Southern Gate Golf Course, Richton, MS",8072,ChIJ3Q0Th4K7nIgRbx7va2JP6sw
"Pine Hill Golf & Country Club, Ripley, MS",8073,ChIJfRTbOSoOfogRSvUB9EWeV78
"River Bend Links, Robinsonville, MS",8074,ChIJA-jSv_w81YcRhK-MuL6b1tg
"Sharkey Country Club, Rolling Fork, MS",8075,ChIJFfTBT8VnKYYRuByAnnV9XCQ
"Walter Sellers Memorial Country Club, Rosedale, MS",8076,N/A
"Big Oaks Golf Course, Saltillo, MS",8077,ChIJZ75jRDxOh4gRLoW_WY_2JSo
"Natchez Trace Golf Club, Saltillo, MS",8078,ChIJeR-fmtFTh4gRAIj-PHiMLxw
"Mallard Pointe Golf Course, Sardis, MS",8079,ChIJsax1cCAJgIgRdw8tdOj3WQg
"Fallen Oak Golf Course, Saucier, MS",8080,ChIJc5WY5eQOnIgRyJmOqdryqe8
"The Grand Bear Golf Course, Saucier, MS",8081,ChIJbRE4A0sVnIgRuB3xVoyu410
"Back Acres Country Club, Senatobia, MS",8082,ChIJufI89b3-f4gR341uO6iSqc4
"Shelby Country Club, Shelby, MS",8083,N/A
"Humphreys County Country Club, Silver City, MS",8084,ChIJK_bXccwpKoYRToPsmmmfMts
"North Creek Golf Course, Southaven, MS",8085,ChIJe-Qb_INj1YcRknGqTk5jFmA
"Southaven Golf Center, Southaven, MS",8086,ChIJ92qkbLKJf4gRNFGMT5XycVA
"Mississippi State University Golf Club, Starkville, MS",8087,ChIJM8-uXLPLhogR7h6zI537tck
"Starkville Country Club, Starkville, MS",8088,ChIJcbpFCZlKgYgRe5XsV7OPV3I
"The Links At Starkville Golf & Country Club, Starkville, MS",8089,ChIJcbpFCZlKgYgRe5XsV7OPV3I
"Tunica National Golf and Tennis, Tunica Resorts, MS",8090,ChIJyQ4k3nM51YcRnl-AwxCyVG4
"Bel Air Golf Course, Tupelo, MS",8091,ChIJc8YplMxNh4gRQuumFiqfg8Y
"Tylertown Country Club, Tylertown, MS",8092,ChIJ28eUX4mPJ4YREfSNcdiz7-A
"County Line Country Club, Union, MS",8093,ChIJV2APrWeWg4gRzm6mM6UPegs
"Union Golf Course, Union, MS",8094,ChIJERb1ylW8g4gRaskD9Z2yptA
"The Preserve Golf Club, Vancleave, MS",8095,ChIJXdJI_F30m4gRIVAJBQ1eMF4
"Clear Creek Golf Club, Vicksburg, MS",8096,ChIJPQCpa4YCKYYRT0pn-489zZU
"Vicksburg Country Club, Vicksburg, MS",8097,ChIJpQ7eDrrhKIYRjGnUITWQTDI
"Yalobusha Country Club, Water Valley, MS",8098,ChIJo-7C0JhBgIgRxDUBpA5xpvk
"Waynesboro Country Club, Waynesboro, MS",8099,ChIJqVEZH3axhIgRsinUDXykmog
"Wolf Hollow Golf Course at Copiah-Lincoln College, Wesson, MS",8100,ChIJ3zcsful2KIYROcq-N0cWGrI
"Mossy Oak Golf Club, West Point, MS",8101,ChIJb64BM23FhogR2-vw_AWPf4g
"Old Waverly Golf Club, West Point, MS",8102,ChIJuyJgNRDFhogR8jX3SZIQYlU
"West Point Country Club, West Point, MS",8103,ChIJS8u8buPPhogRivKmLVDOwUY
"Pine Burr Country Club, Wiggins, MS",8104,ChIJ6WAUbDhfnIgRH8wyimUBfeY
"Winona Country Club, Winona, MS",8105,ChIJrzAXhA_AgYgRlWnIoxXJC50
"Yazoo Country Club, Yazoo City, MS",8106,ChIJr3gGheSRKYYRBf40HvEu8t0
"Albany Country Club, Albany, MO",8107,N/A
"Blackberry Trails Golf Course, Archie, MO",8108,ChIJUzXNy4DWxocRQeBgJDZ9C0I
"Arnold Golf Club, Arnold, MO",8109,ChIJvzxxY5jG2IcRYRJwqknetpM
"Boone Valley Golf Club, Augusta, MO",8110,ChIJOxnAah812YcREJjuVnh0GQw
"Honey Creek Golf Club, Aurora, MO",8111,ChIJY0oHQmxNz4cRwOB_birwi00
"Ava Country Club, Ava, MO",8112,ChIJCdkYx_rqz4cRnNgVbckTUKo
"Ballwin Golf Course, Ballwin, MO",8113,ChIJL2B-9mPU2IcRv-Cn-VKZO5g
"Meadowbrook Country Club, Ballwin, MO",8114,ChIJ1futuf3U2IcR5n_2dzIJBb0
"Pineridge Golf Course, Belle, MO",8115,N/A
"Eagles Landing Golf Course Of Belton, Belton, MO",8116,ChIJOWWoELjcwIcRVXoDMY9f3EU
"Loch Lloyd Country Club, Belton, MO",8117,ChIJA0mkxm7DwIcR2PPhYlwL2qE
"Loch Lloyd Country Club - Sechrest Nine, Belton, MO",8118,ChIJA0mkxm7DwIcR2PPhYlwL2qE
"Bethany Country Club, Bethany, MO",8119,ChIJmTTLev4-6ocRC9vvvX39Lq4
